feature,mean_pos,median_pos,std_pos
Neutrófilos_iqr,36.1,36.5,9.321480569094161
Neutrófilos_quartile1,38.8,39.5,6.2257529665093525
TP (s)_rms,49.9,52.0,6.057227088363124
Leucocitos_quartile3,59.0,30.5,85.8347249078134
TTPa (s)_quartile3,69.6,72.0,7.002856560004639
missingindicator_Bilirrubina total_kurtosis,73.4,47.5,82.00024390207629
TP (s)_skewness,79.2,55.0,78.6343436419482
Urea_median,79.3,82.5,12.751862609046569
Neutrófilos_quartile3,89.8,37.5,111.07366924703622
Leucocitos_iqr,90.2,33.0,115.80828985871435
Creatinina_max,96.7,101.5,12.570202862324857
missingindicator_Bilirrubina total_quartile1,97.1,46.0,111.89946380568587
Glucosa_skewness,103.9,91.0,56.36390689084638
Creatinina_std,111.7,103.5,56.713402296106345
TP (s)_median,112.8,59.0,117.08526807416891
Glucosa_max,118.6,68.5,111.84024320431354
Creatinina_quartile1,119.7,103.5,65.48747971940897
missingindicator_Albumina_std,120.2,50.5,142.58246736538123
missingindicator_Bilirrubina total_quartile3,134.5,59.0,124.64850580733008
Leucocitos_std,134.6,125.0,124.37539949684584
missingindicator_Bilirrubina total_std,136.1,57.0,151.198181205992
missingindicator_Albumina_quartile1,136.8,39.5,163.03300279391286
missingindicator_Albumina_mean,137.9,52.0,171.31634481274693
missingindicator_GGT_skewness,138.3,90.5,95.42646383472459
Urea_max,138.4,89.0,107.31001817165068
Creatinina_median,138.6,105.0,78.63485232389007
GOT_sum,140.2,140.0,7.547184905645283
Potasio_rms,140.4,132.5,52.19616844175442
Hemoglobina_std,141.1,134.0,135.3
Calcio_quartile1,146.9,151.0,11.326517558367179
Linfocitos_median,149.1,143.5,124.65588634316472
Linfocitos_max,150.8,143.5,127.25942008354431
missingindicator_TP (s)_initial,155.5,8.0,196.39157313897152
Glucosa_rms,157.2,92.0,124.14088770425319
Urea_quartile1,158.6,87.5,144.05984867408407
Creatinina_quartile3,158.8,101.5,103.95652937646582
missingindicator_GGT_median,159.4,93.0,141.51268494378868
missingindicator_Urea_initial,159.7,5.0,197.87978673932312
GOT_rms,162.7,165.5,9.154780172128657
TP (s)_kurtosis,167.1,62.5,140.55137850622455
Linfocitos_quartile1,170.8,251.5,122.85503652679446
missingindicator_Bilirrubina total_mean,170.8,51.5,202.36541206441382
missingindicator_Urea_median,171.5,142.5,100.76333658628023
Plaquetas_iqr,172.7,258.0,126.74308659646883
missingindicator_Fosfatasa Alcalina_quartile1,174.5,73.0,158.36050644021066
Linfocitos_std,174.9,253.0,122.62418195445791
Neutrófilos_skewness,175.2,45.0,171.38949792796524
GOT_iqr,175.3,168.5,35.11424212481312
