feature,mean_pos,median_pos,std_pos
Linfocitos_std,24.7,25.0,3.287856444554719
Linfocitos_median,25.1,25.0,3.23882694814033
Linfocitos_mean,25.5,25.0,3.442382895611701
Linfocitos_rms,36.7,39.0,6.229767250869008
Leucocitos_quartile1,51.4,27.0,74.73446326829409
Linfocitos_max,55.4,26.5,88.61737978523175
TP (s)_max,55.8,60.5,11.303096920755832
TP (s)_rms,56.8,57.5,3.458323293158117
TP (s)_iqr,57.2,58.5,3.7629775444453557
TTPa (s)_max,58.0,55.5,6.723094525588644
TP (s)_median,61.5,63.0,7.214568594171102
TP (s)_mean,61.9,64.0,7.582216034906945
Linfocitos_skewness,62.8,25.0,117.13052548332564
TTPa (s)_mean,65.5,63.5,9.972462083156797
TTPa (s)_median,69.7,74.0,8.462269199216012
TTPa (s)_rms,70.6,69.5,2.3748684174075834
TTPa (s)_iqr,71.0,70.5,2.449489742783178
TTPa (s)_kurtosis,71.7,72.0,3.579106033634656
TTPa (s)_sum,72.2,73.0,4.331281565541543
Plaquetas_kurtosis,72.5,18.5,110.68988210310823
TP (s)_std,84.4,62.5,70.54246947761328
Urea_median,86.3,86.5,3.2572994949804666
Plaquetas_rms,88.8,13.5,116.78082034306831
Leucocitos_mean,90.2,11.5,122.0268822841918
TP (s)_quartile1,90.3,61.5,90.14993067107706
TTPa (s)_std,93.3,73.0,72.90137172920684
TTPa (s)_quartile3,94.5,71.5,70.8734788196544
Creatinina_mean,103.3,104.0,4.775981574503821
Creatinina_max,103.7,104.5,5.514526271584895
TP (s)_quartile3,104.1,59.5,94.03557837329444
Urea_mean,106.2,87.5,60.02132954208863
Linfocitos_sum,109.8,26.0,171.61806431725068
Creatinina_rms,112.1,110.5,10.30970416646375
Sodio_rms,118.3,120.5,4.196427051671457
Sodio_mean,119.8,121.0,6.095900261651268
Urea_quartile1,122.4,102.5,77.54766276297435
Linfocitos_quartile1,123.8,29.5,154.0842626617008
Creatinina_skewness,126.8,103.5,73.80758768581994
Potasio_mean,131.9,135.5,8.94930164873215
Glucosa_median,132.2,71.0,127.7488160414804
missingindicator_Bilirrubina total_quartile1,133.9,42.5,157.1078928634714
Urea_rms,134.7,107.5,90.71058372648696
Potasio_rms,135.7,136.0,3.1
missingindicator_GGT_max,136.9,77.5,156.3191926795939
Plaquetas_quartile3,138.0,25.5,154.93547043850222
missingindicator_Fosfatasa Alcalina_std,139.0,49.5,184.07498472090117
missingindicator_TP (s)_initial,146.2,9.0,179.90764297272085
GOT_max,152.9,155.0,5.430469592954186
missingindicator_Fosfatasa Alcalina_max,153.5,54.5,196.0052295220717
missingindicator_Fosfatasa Alcalina_mean,154.2,53.5,162.1479571255833
missingindicator_Creatinina_skewness,154.3,116.0,116.85550906996212
Leucocitos_rms,155.0,32.5,166.54729058138412
Linfocitos_homogeneous,160.5,30.5,170.01779318647797
missingindicator_LDH_median,161.4,39.0,172.7102776328033
TTPa (s)_homogeneous,162.4,59.5,170.15005142520528
missingindicator_Bilirrubina total_std,165.4,52.5,156.52233067521067
GOT_quartile3,166.3,168.0,10.363879582472965
Leucocitos_median,167.3,134.5,167.0401448754161
GPT_median,168.3,169.0,4.8999999999999995
Neutrófilos_skewness,169.3,42.5,163.13187916529375
GOT_rms,169.8,169.5,6.508456038109191
missingindicator_Leucocitos_initial,173.1,137.5,172.08628649604825
missingindicator_LDH_sum,178.9,38.0,207.29179916243672
Creatinina_median,180.1,107.0,126.68579241572434
TP (s)_homogeneous,181.2,65.0,199.87135862849385
missingindicator_Bilirrubina total_skewness,183.5,176.0,151.01473438045707
GPT_mean,185.7,171.0,50.03608697730069
missingindicator_Plaquetas_quartile3,187.5,198.0,70.06889466803369
missingindicator_Plaquetas_quartile1,187.6,198.0,80.9817263337847
Fosfatasa Alcalina_min,192.4,192.5,12.183595528414426
missingindicator_LDH_skewness,194.5,39.5,211.244999940827
Fosfatasa Alcalina_rms,195.8,197.0,5.134199061197375
GOT_iqr,196.2,174.5,75.56295388614714
missingindicator_Fosfatasa Alcalina_quartile3,198.0,49.0,230.3332368547796
TP (s)_skewness,199.2,69.5,171.41283499201572
missingindicator_Linea1Pembro,199.8,2.0,253.82033015501338
GGT_max,199.9,183.0,54.2778960535502
missingindicator_Bilirrubina total_mean,201.1,46.0,208.17274077073586
missingindicator_GGT_quartile3,202.9,79.5,183.93610303580968
missingindicator_GGT_iqr,204.2,78.5,199.39147424100162
missingindicator_Plaquetas_initial,207.0,146.5,215.63441283802547
Fosfatasa Alcalina_mean,207.3,199.5,33.87639296029021
Sodio_quartile1,209.7,123.0,139.49340486202206
Leucocitos_quartile3,209.8,183.0,187.81522834956704
GGT_iqr,210.0,180.5,63.7040030139394
Sodio_quartile3,210.2,122.0,140.55376195605723
Calcio_quartile1,210.8,155.5,118.82827946242425
Potasio_median,213.0,138.5,131.16096980428287
missingindicator_Fosfatasa Alcalina_iqr,213.7,55.0,213.79338156266672
Fosfatasa Alcalina_quartile1,213.8,198.0,38.72673495145182
missingindicator_Urea_median,214.5,129.5,173.10531476531852
missingindicator_Leucocitos_quartile3,216.4,178.5,108.50456211606958
missingindicator_Albumina_sum,216.9,154.0,199.14489699713624
missingindicator_Urea_quartile1,217.3,125.5,165.3233498329864
missingindicator_GOT_initial,217.5,271.5,148.85647449808826
Urea_max,218.3,89.5,170.0176755516908
LDH_quartile3,218.8,235.0,71.52174494515636
GPT_iqr,219.4,181.0,68.48094625514457
missingindicator_Potasio_initial,220.2,283.0,193.5287058810656
missingindicator_Linfocitos_min,220.7,179.0,105.56708767414207
TTPa (s)_min,222.6,177.0,183.0055736856121
Sodio_iqr,222.7,121.5,172.61636654732368
missingindicator_GOT_median,222.9,91.5,190.76396410223813
Linfocitos_initial,224.3,248.0,72.65817228639874
GGT_sum,224.6,181.5,89.21793541659659
missingindicator_TP (s)_quartile3,225.1,154.5,118.73537804715157
missingindicator_Creatinina_median,225.5,117.0,154.79680229255382
missingindicator_GGT_rms,225.6,78.5,213.52245783523568
GOT_std,225.8,155.0,127.162730389057
missingindicator_Potasio_max,226.6,114.5,183.90878173703393
Fosfatasa Alcalina_max,228.2,202.0,65.11190367359873
CIsquémica,228.2,205.0,103.14436484849766
Bilirrubina total_median,228.3,208.5,52.17671894628868
missingindicator_Calcio_median,231.2,215.5,152.07287726613185
Neutrófilos_quartile1,231.6,312.0,163.88971901861325
GOT_quartile1,232.1,177.5,102.98393078534146
missingindicator_TNMIV,233.2,291.0,208.36832772760835
Sodio_initial,233.5,246.0,81.04967612520115
PrótesisArticular,233.9,223.0,101.39077867340797
GPT_max,235.1,173.0,118.31605977212054
missingindicator_Glucosa_skewness,236.8,139.0,174.10502577467432
missingindicator_GGT_mean,236.8,187.0,188.3139931072569
TEP,237.0,234.0,92.19110586168277
Bilirrubina total_rms,237.1,217.0,51.301949280704726
missingindicator_Glucosa_iqr,237.3,143.0,160.4369346503479
ACmonoclonalprevio,238.1,210.0,111.5710087791627
CAneuroendocrino,238.3,228.0,40.241893593617085
missingindicator_Plaquetas_kurtosis,239.1,202.0,106.19364387758807
LDH_mean,239.4,233.5,25.601562452319193
missingindicator_Fosfatasa Alcalina_sum,239.6,207.5,196.43838728721025
Neutrófilos_homogeneous,239.7,206.0,205.20772402616817
missingindicator_Hemoglobina_sum,239.7,214.0,135.41864716500456
missingindicator_Sodio_sum,240.3,138.0,165.17266723038654
Albumina_mean,240.7,218.5,39.86489683919927
missingindicator_TP (s)_median,241.8,164.5,151.0475421845718
missingindicator_TTPa (s)_initial,241.9,280.0,208.16073116704794
missingindicator_GGT_min,241.9,195.0,172.46301052689532
missingindicator_Neutrófilos_rms,243.4,204.0,125.34528311827295
Hemoglobina_quartile1,243.4,280.5,177.55235847490172
Irinotecan,244.3,261.0,122.3364622669791
Brigatinib,244.7,262.5,91.13621673078163
missingindicator_Leucocitos_iqr,245.7,189.0,129.78370467820682
missingindicator_Potasio_sum,246.0,121.5,175.02856909659062
Crohn,246.1,203.5,144.46276336828117
missingindicator_LDH_mean,246.7,153.5,232.64868364123618
Leucocitos_homogeneous,247.4,276.5,209.54293116208908
missingindicator_Creatinina_max,248.3,155.0,174.57895062120176
Hemoglobina_median,248.3,292.0,130.95041046136512
missingindicator_Fosfatasa Alcalina_median,248.5,272.0,192.5031168578836
GGT_homogeneous,248.6,185.0,112.28641948160961
Albumina_quartile3,248.7,234.0,50.51544318324843
missingindicator_Calcio_quartile1,249.3,111.5,212.28332482792896
missingindicator_Bilirrubina total_kurtosis,249.5,192.5,220.02374871817815
Plaquetas_mean,250.3,273.0,83.73535692883861
Neutrófilos_std,250.5,311.0,142.05509494558794
GOT_mean,251.1,157.0,124.9955599211428
Plaquetas_skewness,251.5,303.5,198.3155314139566
GOT_kurtosis,251.7,178.0,115.67285766332567
GPT_quartile3,252.5,271.5,68.58461926700475
CelPeq,252.8,251.0,42.806074335309
NºLineasVO,254.2,257.5,109.53885155505328
Bevacizumab,255.4,260.5,111.71230908006513
Artropatía,257.1,227.5,138.14445338123423
Calcio_mean,257.2,285.0,112.97504149147278
missingindicator_Linfocitos_iqr,257.5,172.0,150.0888070443629
Epidermoide,257.8,249.5,117.63400868796404
Neutrófilos_kurtosis,258.7,305.5,187.3093964541021
missingindicator_Hemoglobina_initial,259.3,283.0,195.17020776747665
missingindicator_Glucosa_sum,259.3,140.0,195.63744529102806
CAGenitalMasc,259.4,220.0,126.83863764642066
missingindicator_Bilirrubina total_min,260.0,186.0,220.46088088366153
Albumina_rms,260.1,237.0,51.372074125929544
missingindicator_Plaquetas_median,260.4,208.5,155.37000997618557
PulmonarIntersticial,260.8,245.5,79.44029204377335
missingindicator_Plaquetas_mean,260.8,207.0,99.5417500348472
Plaquetas_sum,261.8,273.0,186.86133896555486
missingindicator_GOT_kurtosis,262.2,216.0,195.41739943004055
missingindicator_GGT_skewness,262.4,284.0,176.10633151593387
Carboplatino,263.2,260.0,107.88308486505194
NeoHEM,263.5,220.0,122.10999140119534
Urea_homogeneous,263.7,224.5,182.30910564203862
missingindicator_Calcio_initial,264.0,316.0,227.22543871670706
LDH_min,264.2,233.5,57.970337242420804
missingindicator_Urea_initial,264.8,375.0,218.04118876946166
missingindicator_Sodio_rms,265.4,315.0,143.1399315355432
GPT_rms,266.1,188.5,111.52797855246908
missingindicator_GOT_mean,266.2,100.5,225.4802873867248
CAmama,266.3,266.5,88.33577984033424
Creatinina_quartile3,266.6,242.5,168.7508222202191
Potasio_iqr,266.8,139.5,172.45567546474078
Calcio_initial,267.5,250.0,110.17372645054718
Bilirrubina total_kurtosis,267.6,223.0,67.3872391480761
missingindicator_Linfocitos_skewness,268.2,190.5,133.511647431975
Neutrófilos_rms,268.4,336.0,197.65383881928526
GOT_median,268.4,229.0,137.5712179200286
missingindicator_Plaquetas_min,269.2,214.5,142.01887198538085
TP (s)_kurtosis,269.7,246.5,217.6887916269462
Calcio_kurtosis,270.0,161.5,149.55132898105586
GPT_quartile1,270.2,218.5,111.5686335848925
Plaquetas_max,270.2,265.5,20.5367962447895
TNMCOD,272.0,262.0,118.66338946785567
Neutrófilos_initial,272.7,251.0,48.97356429748605
missingindicator_LDH_quartile1,273.7,292.5,230.00306519696645
missingindicator_Neutrófilos_max,274.0,178.5,156.0474286875628
Leucocitos_std,274.6,304.5,143.44281090385812
missingindicator_Linfocitos_kurtosis,275.1,188.5,159.23595699464363
Glucosa_rms,275.2,325.0,163.03668298882923
Pemetrexed,275.8,256.5,109.00440358077283
TP (s)_sum,275.9,303.0,162.61946377970875
missingindicator_Plaquetas_std,277.3,198.5,190.61324717867853
missingindicator_Leucocitos_mean,277.4,203.0,169.52887659628965
missingindicator_Fosfatasa Alcalina_skewness,277.5,314.0,212.84043318880933
missingindicator_Neutrófilos_quartile1,277.6,197.5,158.7351252873793
CAGenitalFem,278.4,236.5,121.44068511005692
missingindicator_Linfocitos_std,278.5,224.0,117.4225276512135
GPT_initial,278.9,265.0,51.981631371091076
missingindicator_Glucosa_quartile3,279.2,180.0,182.55727868260965
missingindicator_Potasio_median,279.5,221.0,196.97575992999748
Cardiopatía,279.5,224.5,131.46425369658476
missingindicator_LDH_min,279.6,357.0,178.36714944181844
Cisplatino,279.8,263.0,132.49664146686888
missingindicator_Leucocitos_std,280.2,272.5,150.63253300665164
missingindicator_Urea_max,280.6,159.0,192.3892928413637
missingindicator_Hemoglobina_mean,280.9,219.0,110.78758955767563
Sodio_median,281.2,227.0,178.76397847441189
missingindicator_Plaquetas_sum,281.5,201.0,184.63707644999147
missingindicator_Fosfatasa Alcalina_rms,281.8,327.0,166.58799476552926
DosisRT,282.0,252.0,145.2060604795819
HistOtros,282.5,265.5,132.28473078930915
NºLineas,283.6,277.5,128.17269600035726
EnfDigest,284.1,247.0,138.39830201270536
EnfCerebroVascular,284.1,223.5,150.8008289101887
Linea1Atezo,284.1,266.0,63.42152631402054
missingindicator_Hemoglobina_median,284.3,232.5,169.06688025748863
missingindicator_GGT_quartile1,284.6,378.0,189.664545975256
missingindicator_LDH_std,284.8,329.5,191.05433782042218
Albumina_skewness,285.1,224.5,94.28515259572951
missingindicator_Plaquetas_rms,286.1,204.0,159.27865519271563
TP (s)_initial,286.7,312.0,111.10090008636294
missingindicator_TTPa (s)_median,286.8,151.5,185.66841411505618
missingindicator_Leucocitos_quartile1,287.3,183.5,172.97285914269904
missingindicator_Sodio_min,287.9,244.0,189.99602627423553
QTinmunosupresores,288.4,256.0,155.3217306110127
missingindicator_Creatinina_std,288.8,315.0,151.2797408776205
missingindicator_Creatinina_rms,288.9,343.0,166.45506901263175
missingindicator_Sodio_kurtosis,289.1,304.5,192.06012079554674
Albumina_median,289.2,219.0,104.63632256535013
Bilirrubina total_quartile3,289.2,304.0,68.58250505777694
Hepatopatía,289.8,266.0,141.53360025096515
missingindicator_Creatinina_kurtosis,290.0,248.5,187.1095935541521
missingindicator_Urea_min,290.1,321.0,162.21186762996103
missingindicator_Neutrófilos_skewness,290.3,238.5,165.66354457152002
Glucosa_homogeneous,290.7,321.5,202.98228986786015
missingindicator_GOT_iqr,291.5,321.5,195.16826073929133
Obesidad,292.5,245.0,125.10175858076497
missingindicator_Potasio_min,293.0,338.5,172.19639949778275
missingindicator_Creatinina_initial,293.0,341.5,205.21208541409055
missingindicator_Creatinina_quartile1,293.1,332.0,169.6216082932832
ERC,294.4,295.5,89.5714240145818
QTprevia,295.0,220.5,149.7310922954882
TNMIV,295.2,263.0,141.16571821798664
missingindicator_Glucosa_mean,296.0,297.5,161.7936957980749
missingindicator_GGT_kurtosis,297.2,338.0,204.92671860936045
missingindicator_TTPa (s)_iqr,297.3,319.5,148.50323228805493
missingindicator_Hemoglobina_skewness,298.1,232.5,136.25083485982756
missingindicator_Fosfatasa Alcalina_quartile1,298.4,367.0,173.1878748642641
missingindicator_Leucocitos_kurtosis,298.4,274.5,173.40253746701634
Potasio_homogeneous,299.2,237.5,189.4490960654075
missingindicator_Linfocitos_sum,299.2,250.0,132.21331249159442
missingindicator_Urea_rms,299.7,297.0,182.60780377628993
missingindicator_Albumina_quartile1,300.6,328.0,202.91683025318525
Hemoglobina_max,300.7,289.5,181.274405253472
Bilirrubina total_quartile1,300.7,229.5,119.45631000495537
missingindicator_Leucocitos_median,300.8,203.5,165.46286592465393
LDH_max,301.1,235.0,101.41444670262715
Bilirrubina total_skewness,301.5,243.0,105.03166189297397
missingindicator_Leucocitos_sum,301.7,299.5,181.54506327631165
missingindicator_Potasio_kurtosis,301.8,326.5,182.8238496476868
missingindicator_Plaquetas_iqr,302.1,205.0,201.26522302673158
Fosfatasa Alcalina_homogeneous,302.8,250.5,146.11420191069723
missingindicator_Calcio_quartile3,302.9,257.5,221.10425142904873
ValvMitral,302.9,233.0,163.85997070669825
missingindicator_LDH_iqr,303.0,403.0,236.9075769155558
LDH_rms,303.0,252.0,84.870489570875
Linea1Pacli,303.3,293.0,137.88839690126215
missingindicator_Hemoglobina_std,303.6,232.5,147.399592943807
missingindicator_TTPa (s)_skewness,303.7,145.5,213.24729775544637
missingindicator_Glucosa_max,303.8,327.0,163.1280478642468
missingindicator_Albumina_median,304.5,307.0,245.7418360800619
InjertoCV,305.4,247.5,148.80067204149313
missingindicator_Leucocitos_skewness,305.5,280.0,140.1343997739313
missingindicator_Neutrófilos_std,307.9,271.5,165.84477682459584
Fosfatasa Alcalina_sum,308.2,318.5,87.49719995519857
Nivolumab,308.3,279.5,180.45888728461117
Glucosa_min,308.5,357.5,203.699901816373
missingindicator_TTPa (s)_quartile1,309.1,317.0,137.41502829021286
missingindicator_Linfocitos_max,309.6,263.5,162.2376035325966
Hemoglobina_quartile3,309.8,289.0,76.07470013085822
GOT_sum,310.5,359.0,135.3478850961477
Alcohol,311.0,228.0,153.3988265926438
missingindicator_Bilirrubina total_median,311.3,378.0,233.2822539328699
Plaquetas_quartile1,311.5,353.0,157.23437919233822
Osimertinib,311.6,293.5,95.77181213697483
CASNC,312.3,257.5,168.04228634483644
missingindicator_Creatinina_mean,312.7,315.5,197.2136151486504
missingindicator_Leucocitos_min,313.1,346.0,138.3860180798624
Trasplante,313.6,321.0,162.4975076731948
missingindicator_Urea_sum,313.7,326.0,155.6644146874937
Calcio_skewness,314.0,354.5,136.39281506003167
missingindicator_Neutrófilos_mean,314.1,292.0,144.40529768675387
Vinorelbina,314.6,271.5,137.57848669032526
Hemoglobina_kurtosis,315.0,299.0,56.36133426383729
DM,315.1,338.5,128.19941497526423
missingindicator_TTPa (s)_kurtosis,316.1,267.5,188.09170635623465
missingindicator_Linfocitos_initial,316.1,348.0,223.8760594614797
LDH_homogeneous,316.4,237.0,144.9159756548601
missingindicator_Potasio_iqr,317.1,348.0,212.3442723503509
LDH_quartile1,317.3,317.0,89.9567118118487
missingindicator_Linfocitos_rms,317.3,269.5,159.74107173798478
Docetaxel,317.9,281.5,99.83431273865715
Gemcitabina,318.0,280.0,170.04234766669154
missingindicator_TP (s)_kurtosis,318.6,221.5,196.0562164278399
missingindicator_Calcio_mean,318.8,316.0,175.5555752461311
Urea_initial,319.1,321.0,129.13903360332228
Hemoglobina_min,319.7,312.5,137.95945056428718
missingindicator_GOT_std,320.0,414.0,187.7173407013854
missingindicator_Glucosa_kurtosis,320.1,283.0,198.1400767134201
missingindicator_TP (s)_iqr,320.3,318.5,155.45806508508974
Creatinina_quartile1,320.8,382.0,156.80931094804288
missingindicator_Urea_mean,321.0,223.0,225.87208769566902
LES,321.9,269.5,148.7121044165538
Neutrófilos_max,322.1,409.0,197.3790515733623
missingindicator_TTPa (s)_rms,322.3,329.0,190.74278492252333
Urea_std,322.7,356.0,130.3840864522968
GOT_homogeneous,322.9,321.0,163.20199140941875
CATiroides,323.3,295.0,142.86850597664974
missingindicator_Albumina_iqr,323.8,400.0,209.82459341078206
missingindicator_Neutrófilos_sum,323.9,326.5,179.3016731656456
Mesotelioma,324.4,281.5,145.9117541529811
Creatinina_homogeneous,324.6,297.0,217.12954658452176
Linea1Pemetrexed,325.1,259.5,186.43628938594549
missingindicator_Neutrófilos_initial,325.6,364.0,172.48605740754815
Leucocitos_kurtosis,325.8,387.0,154.25939193449454
missingindicator_Neutrófilos_iqr,325.8,321.5,156.72638578108027
Afatinib,326.4,267.5,104.71599686771835
missingindicator_Creatinina_min,326.7,356.5,145.51635646895508
Fosfatasa Alcalina_median,326.8,348.5,121.07666992447389
Linea1Etoposido,326.9,318.0,98.57631561384306
Lorlatinib,327.3,276.5,168.24508908137557
missingindicator_Bilirrubina total_rms,327.9,385.0,162.48658406157722
Traqueostomía,328.0,316.5,165.20774800232584
Bilirrubina total_homogeneous,328.0,252.0,145.06894912420094
FRA,328.3,258.5,173.19991339489752
Fosfatasa Alcalina_iqr,328.5,326.5,90.23663335918512
Potasio_max,328.6,312.5,163.51464766191438
missingindicator_Urea_std,328.9,403.5,174.04335666723966
missingindicator_Glucosa_std,329.0,342.0,169.74687036879354
GOT_initial,329.2,295.0,89.84631322430543
Gefitinib,329.2,316.0,118.63793659702617
missingindicator_Bilirrubina total_initial,329.7,300.0,86.80673936970561
missingindicator_GOT_quartile1,331.3,334.0,228.1714486959313
missingindicator_Calcio_iqr,331.6,399.5,221.3477806529806
GPT_min,331.8,384.0,142.0709681813987
missingindicator_Urea_quartile3,332.2,388.0,141.4275786400941
missingindicator_Linea1Carbo,332.8,293.5,105.0159987811381
Sexo,332.9,263.5,131.98746152570706
CAORL,333.0,255.5,159.3467916212937
Creatinina_min,333.1,403.0,192.82502430960562
missingindicator_GGT_initial,333.1,310.5,153.96327484176217
Potasio_skewness,333.3,357.5,143.26831471054584
missingindicator_Creatinina_quartile3,333.5,392.0,194.11710383168196
missingindicator_Linea1Atezo,333.9,289.5,96.13578938147853
Desnutrición,334.2,246.0,159.20288942101521
missingindicator_Potasio_quartile1,334.3,363.5,169.57007401071687
CADigestivo,334.3,313.5,117.5508825998342
missingindicator_Glucosa_median,335.0,353.5,163.8932579455299
Calcio_std,335.3,339.5,145.01934353733643
LDH_sum,335.3,355.0,78.39776782536606
missingindicator_Bilirrubina total_sum,335.4,407.5,216.2901754588035
Erlotinib,335.5,292.5,109.75449876884318
Crizotinib,335.7,282.5,103.99812498309764
missingindicator_Sodio_median,336.0,412.5,161.82459639992928
missingindicator_Linfocitos_mean,336.1,375.5,163.67189740453307
Linfocitos_iqr,336.7,342.0,174.7884721599225
missingindicator_Linea1Nivo,337.8,289.0,92.73273424201402
Leucocitos_skewness,338.1,335.0,133.23546825076272
Adenoescamoso,338.2,301.0,192.4493699651937
missingindicator_Bilirrubina total_iqr,338.4,398.0,219.44302221761347
Glucosa_max,338.9,420.0,184.54075430646748
CAurinario,339.0,279.0,145.2391131892508
Calcio_homogeneous,339.3,423.5,174.0276127515401
GGT_median,339.9,390.0,137.4324925190546
missingindicator_Hemoglobina_quartile1,340.3,353.0,193.95826870747223
missingindicator_Sodio_quartile1,340.6,357.5,123.18538874395777
missingindicator_Calcio_kurtosis,340.6,386.0,219.06218295269497
Calcio_median,340.7,357.0,153.58258364801654
Hemoglobina_std,341.4,297.0,82.74805133657227
missingindicator_Hemoglobina_kurtosis,341.4,331.0,167.13120594311525
Potasio_std,342.1,357.0,126.12648413398352
missingindicator_GPT_min,342.7,369.0,187.6523647599465
Alectinib,343.8,331.5,94.96294013982508
Plaquetas_homogeneous,343.9,330.5,135.63955912638468
missingindicator_Bilirrubina total_max,344.0,450.5,260.8815823319078
missingindicator_Linea1Pemetrexed,344.7,362.0,144.50954985744022
