feature,mean_pos,median_pos,std_pos
Neutrófilos_quartile3,27.7,26.5,7.128113354878694
Neutrófilos_iqr,28.1,26.5,6.363175307973213
Neutrófilos_max,30.0,29.5,7.238784428341543
Leucocitos_rms,36.1,22.0,47.31479683988932
Leucocitos_quartile3,37.6,24.0,46.139354135054816
Neutrófilos_rms,41.2,27.0,47.748926689507904
TTPa (s)_min,41.7,42.0,8.63770802933278
TTPa (s)_iqr,58.6,54.0,10.697663296253065
TTPa (s)_max,58.6,41.5,53.931808795923025
missingindicator_Linea1Pembro,64.2,2.5,98.0202019993838
missingindicator_Sodio_initial,68.4,8.0,77.97717614789599
TP (s)_std,73.0,52.0,64.21993459977983
Linfocitos_quartile3,73.7,19.5,71.48153607750746
TP (s)_iqr,79.0,48.5,70.39034024637188
GGT_initial,80.7,86.5,63.8921747947274
Linfocitos_rms,84.3,38.0,99.96804489435611
Linea1Cisplatino,85.9,70.5,46.26326836703174
Urea_iqr,89.3,90.0,12.165936051122411
Linfocitos_initial,91.8,115.0,64.18379857876907
Hemoglobina_quartile1,91.9,60.5,108.67791864035675
TP (s)_skewness,93.7,47.5,143.57370929247458
Leucocitos_median,95.4,105.0,72.0627504332162
TTPa (s)_std,97.5,72.5,63.589700423889404
Neutrófilos_initial,98.5,115.5,71.31234114793877
TTPa (s)_median,101.8,39.0,104.4354345995649
Creatinina_std,102.5,92.0,39.434122280076174
Hemoglobina_iqr,103.2,137.5,86.12061309582045
Calcio_initial,103.9,115.5,67.62758312996259
LDH_skewness,104.4,129.0,44.35808832670768
Plaquetas_iqr,105.0,86.5,93.9563728546393
Linfocitos_mean,105.4,24.5,111.11183555319387
Plaquetas_initial,106.3,113.5,63.752725431937414
Glucosa_max,107.4,60.0,84.58746952120036
QTprevia,108.5,94.0,83.62326231378444
Linfocitos_quartile1,108.5,25.5,119.78334608784311
Bilirrubina total_quartile1,109.0,105.0,39.942458612358855
Bilirrubina total_quartile3,112.0,116.0,38.478565461825625
Leucocitos_max,112.4,87.5,102.90500473737902
Urea_max,112.5,74.5,63.63528895196438
Bilirrubina total_skewness,112.9,129.5,36.27244132947216
Calcio_max,115.3,119.0,11.798728745080972
Osimertinib,117.6,89.0,94.53062995664422
Obesidad,117.8,93.5,96.75205424175758
Sodio_min,118.9,110.5,31.232835285961468
Urea_initial,119.1,131.0,77.30905509705833
Albumina_median,119.8,139.0,32.32893440866865
Bilirrubina total_rms,120.4,138.0,35.0890296246562
Albumina_min,121.6,139.0,34.73672408273411
TTPa (s)_quartile1,122.2,64.5,100.83233608322283
Radioterapia,124.3,88.0,89.18637788362076
missingindicator_GPT_initial,124.4,59.0,157.49234902051592
PulmonarIntersticial,124.4,100.0,75.83693031762296
missingindicator_TNMIV,128.1,86.0,134.58339422083245
TTPa (s)_mean,128.6,50.5,114.5837684840222
missingindicator_Urea_initial,130.7,167.0,89.58018754166571
missingindicator_Linea1Pemetrexed,132.3,136.0,113.07081851653855
Indiferenciado,133.6,136.0,77.48315946062087
PrótesisArticular,133.9,126.5,57.4011323930112
GOT_quartile1,135.5,134.5,36.97363925826074
Calcio_median,135.7,122.0,50.92553387054474
LDH_initial,136.1,164.5,92.11346264254755
Potasio_max,136.4,115.5,63.53298355972274
Bilirrubina total_mean,136.5,141.5,25.84279396659734
ValvMitral,137.2,103.5,123.41701665491675
Neutrófilos_mean,138.0,184.5,90.34710842080116
Fosfatasa Alcalina_std,139.6,138.5,41.64900959206593
Nivolumab,140.2,80.0,117.32928023302622
Sodio_quartile1,141.6,111.5,63.403785375953696
Plaquetas_min,142.7,159.0,105.3357014501731
Alcohol,143.9,148.0,111.08145659829998
Calcio_quartile3,144.2,133.5,57.12232488265862
Hemoglobina_min,145.5,178.0,123.8694877683766
missingindicator_Linea1Pacli,146.5,143.0,80.06778378349185
Leucocitos_mean,146.7,174.0,97.6985670314565
Sodio_median,147.1,112.0,91.06310998423017
Bilirrubina total_min,147.5,143.0,44.03010333851148
Pemetrexed,147.5,90.0,138.29334763465667
CAneuroendocrino,148.6,134.0,97.52251022199953
QTinmunosupresores,148.8,119.0,127.79577457803525
missingindicator_Neutrófilos_initial,148.8,168.0,76.24932786589008
Bilirrubina total_initial,149.0,118.5,91.61986684120427
Calcio_min,149.6,124.0,61.85014147113974
Durvalumab,150.9,135.0,96.07543910906679
Linea1Vinorelbina,151.3,81.0,145.27563457097685
GPT_median,151.4,153.0,29.31620712165883
Gefitinib,151.8,75.5,124.48839303324625
missingindicator_Glucosa_initial,151.9,174.0,77.6369113244467
Linea1Atezo,153.8,126.5,103.5063283089493
Vinorelbina,154.6,99.0,115.20173609802937
Linea1Pacli,154.9,145.0,100.34286222746488
Lorlatinib,155.5,115.5,119.09345070153942
GGT_sum,156.4,149.0,30.787010247830175
Alectinib,156.5,136.5,105.68561869999154
CADigestivo,157.0,186.0,82.71517394045665
Bilirrubina total_median,157.9,159.0,45.14964008715906
CIsquémica,161.3,147.0,87.54204704026517
missingindicator_Linea1Beva,161.8,165.5,86.3004055610401
TEP,162.1,117.0,115.42742308481118
missingindicator_Potasio_iqr,162.2,94.0,139.97628370549063
Adenoescamoso,162.4,105.5,127.3288655411647
GGT_max,162.5,153.5,47.06644239795483
Plaquetas_quartile3,162.9,178.5,109.7036462475154
Plaquetas_homogeneous,163.1,160.5,85.64630756781052
Linea1Carbo,164.1,164.5,95.30419717934777
HistOtros,164.4,91.5,150.12008526509703
DM,165.4,97.0,140.65503901389386
Fosfatasa Alcalina_iqr,165.4,141.5,69.11613415115171
InjertoCV,165.7,125.5,141.53448343071733
Linea1Pemetrexed,166.5,72.0,151.6332747123797
Sexo,167.4,146.5,119.64798368547629
NºLineasVO,167.4,143.5,89.15065899924689
Brigatinib,167.5,127.0,149.9701636993172
NºLineas,167.7,99.0,150.22120356327864
VIH,168.6,148.5,115.52159971191534
GOT_initial,169.5,138.0,121.67107297957062
missingindicator_Calcio_median,169.6,79.5,179.21395034985417
missingindicator_Potasio_initial,170.8,141.5,169.6
GOT_min,171.7,134.5,122.83895961786716
