feature,mean_pos,median_pos,std_pos
Linfocitos_std,23.2,22.5,3.7363083384538807
Linfocitos_quartile3,32.1,37.5,9.934284070832684
Neutrófilos_quartile1,34.7,35.0,3.848376280978772
Linfocitos_skewness,43.4,21.0,68.23371600609188
Linfocitos_median,50.7,25.0,79.15686956922943
TTPa (s)_max,53.9,52.5,8.993886812718959
TP (s)_median,57.0,59.0,8.049844718999243
TP (s)_mean,60.8,61.5,2.5612496949731396
TP (s)_max,61.6,62.0,2.4576411454889016
TP (s)_min,62.4,62.0,2.4979991993593593
Glucosa_median,68.0,70.0,5.329165037789691
TTPa (s)_iqr,70.1,72.0,7.2862884927787475
TTPa (s)_min,71.5,54.0,57.40949398836398
Plaquetas_skewness,74.0,12.0,127.57664363040752
TTPa (s)_sum,74.9,74.5,2.211334438749598
TTPa (s)_median,76.0,76.0,2.0976176963403033
TP (s)_sum,79.0,59.0,69.06953018516921
missingindicator_Neutrófilos_initial,80.6,7.5,148.21889218314917
Plaquetas_rms,82.3,11.5,110.52606027539387
Urea_mean,86.2,85.5,2.9933259094191533
Urea_quartile1,97.9,103.0,11.527792503337317
Urea_median,102.7,85.5,50.87641889913244
Creatinina_skewness,102.8,103.5,5.344155686354955
Creatinina_quartile1,103.5,104.0,3.556683848755748
Creatinina_median,105.9,107.0,3.0805843601498726
TP (s)_quartile1,107.5,58.5,105.615576502711
Urea_rms,108.5,109.5,3.721558813185679
Linfocitos_kurtosis,111.6,21.0,145.28124448806184
missingindicator_TP (s)_initial,112.4,6.5,168.75259997997068
TP (s)_quartile3,112.9,55.5,114.82112175031214
missingindicator_Potasio_std,114.1,44.5,143.27068786042733
TTPa (s)_skewness,119.2,74.5,134.6222864164771
Sodio_median,120.2,120.0,2.3151673805580453
Creatinina_std,122.0,106.5,54.230987451824994
Plaquetas_sum,122.2,17.0,133.61871126455307
Glucosa_mean,128.8,71.0,94.20488310061215
missingindicator_Linea1Pemetrexed,129.4,1.0,168.08164682677287
TTPa (s)_homogeneous,130.1,55.0,122.32125735128788
Creatinina_rms,131.9,122.0,48.15485437627239
Calcio_max,132.9,134.5,7.034912934784622
Calcio_median,135.1,134.0,11.031319050775387
Potasio_mean,138.1,138.0,2.5865034312755126
missingindicator_Linfocitos_initial,142.0,8.5,212.5855122062649
Creatinina_mean,144.6,108.5,75.5727464103297
missingindicator_Sodio_sum,145.0,47.5,169.1135713063857
GOT_std,149.2,151.0,7.08237248385031
GOT_median,149.8,151.0,7.6000000000000005
GOT_mean,150.9,153.0,8.275868534480233
GOT_max,151.7,154.0,8.854942122905152
missingindicator_Linfocitos_std,152.4,110.5,85.98395199105471
Sodio_mean,152.6,123.5,59.991999466595544
missingindicator_TTPa (s)_initial,153.7,6.5,200.21091378843462
Calcio_quartile3,156.4,155.5,2.90516780926679
Sodio_rms,158.4,119.5,80.12640014377284
Linfocitos_sum,161.9,28.5,171.87230725163377
TTPa (s)_mean,162.1,78.0,143.94960923878884
missingindicator_Bilirrubina total_min,162.5,35.5,178.29988782946555
Potasio_rms,164.2,135.5,64.81018438486346
Glucosa_skewness,165.8,90.0,123.7503939387669
missingindicator_LDH_quartile1,167.7,16.0,193.37996276760424
TP (s)_rms,168.3,56.0,141.76110185802028
missingindicator_Potasio_sum,168.4,43.5,203.3249615762905
InjertoCV,171.2,140.0,81.72000978952462
GPT_min,171.2,170.5,3.1874754901018454
missingindicator_Glucosa_quartile3,171.8,86.5,152.15636693875155
EnfCerebroVascular,172.5,147.5,60.75730408765682
GOT_quartile3,172.9,173.0,4.036087214122113
Leucocitos_mean,175.1,141.0,168.2102553353986
GGT_quartile1,176.0,183.0,19.62651268055535
Potasio_max,176.1,135.5,99.35134624150797
missingindicator_Urea_initial,177.7,5.5,265.27308570603236
GPT_quartile3,178.3,167.0,40.64738613982454
TP (s)_homogeneous,178.8,63.0,157.6951489425087
CAurinario,178.8,163.0,45.700765857915336
GPT_mean,179.4,168.5,44.59641241176245
Calcio_rms,180.8,155.0,52.26241479304224
missingindicator_GGT_rms,183.6,39.0,192.83889649134585
Linfocitos_iqr,184.3,153.0,150.37290314415029
missingindicator_LDH_mean,184.5,139.0,180.92387902098497
Sodio_quartile3,185.0,119.0,106.07827298745018
Sodio_max,185.6,124.5,96.59213218476958
missingindicator_Fosfatasa Alcalina_kurtosis,186.2,143.5,177.41014627128857
GOT_quartile1,186.6,174.5,37.70994563772268
GPT_max,187.9,169.0,69.07307724432147
Calcio_mean,190.4,136.5,105.59753785008438
Alcohol,190.8,157.0,78.97315999755867
missingindicator_GOT_initial,191.2,236.0,167.20873182941133
Epidermoide,191.7,180.5,30.62041802457961
missingindicator_Linfocitos_skewness,193.4,104.5,149.701836996077
missingindicator_TP (s)_median,195.0,98.5,132.70418230033295
Creatinina_min,195.3,111.0,110.47357150015564
missingindicator_Potasio_quartile1,195.6,62.0,191.4790850197483
Fosfatasa Alcalina_min,195.6,199.0,8.558037158133866
missingindicator_Glucosa_initial,196.1,259.0,172.85684828782456
Bilirrubina total_min,196.1,200.0,7.854298186343577
Glucosa_min,196.8,74.0,158.4877282315574
Fosfatasa Alcalina_quartile1,197.6,202.0,9.361623790774761
CAneuroendocrino,198.5,162.5,76.43068755414934
Fosfatasa Alcalina_median,199.3,204.0,10.354226190305097
Creatinina_max,199.9,187.0,96.72998500981998
Pemetrexed,200.0,196.5,83.6193757450987
Fosfatasa Alcalina_initial,200.4,213.5,65.4006116179352
Glucosa_std,200.4,78.5,160.0719838072859
HistOtros,202.5,179.0,74.16097356426762
Fosfatasa Alcalina_mean,203.3,205.0,3.5227829907617076
Potasio_quartile3,203.4,139.5,132.3647989459433
missingindicator_LDH_min,204.0,255.0,173.0208079971886
missingindicator_LDH_std,204.3,137.0,203.62909909931832
Linfocitos_rms,204.8,252.0,140.2852807674419
Urea_min,205.1,87.0,187.52197204594452
ValvMitral,205.9,145.0,95.41640320196522
Obesidad,206.0,171.5,69.11439792112785
Edad,206.9,216.5,69.72295174474472
Linfocitos_homogeneous,208.4,146.0,212.83195248834232
missingindicator_Bilirrubina total_quartile3,210.1,152.0,202.55391874757692
missingindicator_Creatinina_mean,210.4,52.0,205.28964903277517
missingindicator_Calcio_initial,210.5,3.0,257.0148828375509
PrótesisArticular,210.8,152.0,122.49555093961577
Albumina_median,211.7,214.0,8.426743143112885
CelPeq,212.0,183.0,68.26858721256798
GPT_iqr,212.3,184.5,68.52160243310135
missingindicator_Leucocitos_initial,212.9,288.0,173.0407177516321
Linfocitos_initial,213.0,227.0,65.83919805100909
missingindicator_Sodio_min,213.6,167.0,178.16408167753679
missingindicator_Plaquetas_initial,216.0,252.5,187.07004035921946
missingindicator_Glucosa_mean,216.2,84.5,195.07219176499763
EnfNRL,216.4,170.0,85.24810848341447
missingindicator_Creatinina_initial,217.2,180.0,216.8454749354941
missingindicator_Bilirrubina total_max,217.7,149.5,208.82291540920502
Sodio_initial,218.3,222.5,74.55206234571918
LDH_rms,218.7,229.5,70.61593304630337
Fosfatasa Alcalina_rms,219.1,202.0,35.539977490144814
missingindicator_Neutrófilos_quartile1,220.4,178.5,137.55886012903713
Sodio_quartile1,220.5,122.0,134.91423201426898
missingindicator_Plaquetas_quartile1,220.9,145.5,126.41712700421569
missingindicator_Plaquetas_quartile3,221.5,134.5,155.28248452417293
CASNC,222.1,164.0,99.15588736933374
Bilirrubina total_quartile1,222.9,216.5,46.702141278532395
CIsquémica,224.1,147.5,103.95426879161816
LDH_quartile1,224.7,228.0,8.66083136886985
missingindicator_Plaquetas_mean,225.9,145.5,129.5935569386071
Creatinina_quartile3,226.8,276.5,101.98509695048585
Plaquetas_initial,226.9,243.5,72.13522024642332
Radioterapia,227.1,188.5,113.64809721240387
Glucosa_quartile1,228.4,165.0,147.62194958745124
GOT_iqr,228.5,172.5,92.3799220610193
GOT_sum,228.7,152.0,110.77549367978462
Linea1Etoposido,229.8,192.5,62.1237474722831
Irinotecan,230.1,214.0,104.57002438557619
LDH_sum,231.4,229.0,19.319420281157505
LDH_min,231.8,232.5,4.621688003316537
missingindicator_Plaquetas_iqr,231.8,145.5,144.89982746711604
Sodio_std,232.1,191.5,119.8627965634041
Albumina_quartile1,232.1,233.5,6.20403094769844
LDH_std,232.4,230.0,6.390618123468184
Bilirrubina total_median,233.0,215.0,71.16178749862878
Creatinina_initial,234.1,230.5,91.44337045406846
Leucocitos_quartile1,234.1,307.5,177.19562635686017
missingindicator_Sodio_quartile3,234.2,173.5,204.05283629491652
missingindicator_Linfocitos_iqr,234.5,193.0,152.5078686494569
missingindicator_LDH_rms,234.8,278.5,201.60496025643815
DM,235.1,196.5,74.12347806194741
LDH_mean,235.9,232.0,13.277424449041312
missingindicator_Urea_quartile3,236.3,296.5,153.14897975500847
missingindicator_Creatinina_std,236.5,292.0,156.01938982062453
missingindicator_Potasio_initial,236.8,201.0,240.31471032793644
missingindicator_Linfocitos_max,237.0,201.5,158.41148948229733
Neutrófilos_initial,237.0,233.0,99.59919678390986
LDH_quartile3,238.0,229.5,94.71430726136363
Adenoescamoso,238.1,179.5,119.63816280769275
missingindicator_LDH_quartile3,239.4,280.5,201.78959338875728
missingindicator_Potasio_iqr,239.6,151.0,217.30264609525582
NºLineasVO,240.5,212.0,91.75865081832883
missingindicator_Urea_std,240.8,201.0,184.30724348218115
ACmonoclonalprevio,241.1,160.5,137.53286879869844
Creatinina_iqr,241.5,213.0,145.96729085654772
LDH_median,243.0,231.0,36.87004203957462
missingindicator_Bilirrubina total_kurtosis,243.4,276.0,205.3441988467169
missingindicator_Plaquetas_min,243.4,142.0,153.7648854582866
NeoHEM,244.5,161.5,137.9139224298983
TNMIV,244.6,192.5,97.0517387788596
missingindicator_LDH_kurtosis,245.4,318.5,197.14066044324798
Neutrófilos_homogeneous,246.0,281.5,186.64779666527008
missingindicator_GGT_iqr,246.2,192.5,227.2394331976737
TEP,246.6,162.5,135.08160496529496
Leucocitos_homogeneous,246.6,285.0,163.9013117702235
missingindicator_Bilirrubina total_quartile1,246.8,286.0,158.64349970925377
Hemoglobina_std,247.9,245.5,12.941792766073794
GGT_skewness,248.3,193.0,103.72275545896377
missingindicator_Urea_mean,248.3,210.0,190.56182723725126
missingindicator_Creatinina_quartile1,248.8,288.5,171.7561061505529
missingindicator_Leucocitos_max,250.5,262.0,127.07733865642606
Artropatía,250.5,144.5,155.60992898912332
Hemoglobina_mean,250.5,248.0,12.28210079750203
missingindicator_Sodio_max,250.7,197.0,210.2337032923123
GOT_rms,251.9,177.0,103.5282087162721
missingindicator_Linfocitos_median,253.1,207.5,161.54841379598872
missingindicator_Potasio_kurtosis,253.3,282.0,184.12389850315466
Albumina_mean,253.4,216.5,89.22914322125926
missingindicator_Potasio_quartile3,254.0,342.0,177.3595218757651
Linea1Beva,256.5,197.5,124.5770845701568
missingindicator_LDH_sum,257.3,311.5,214.3679313703428
