feature,mean_pos,median_pos,std_pos
Neutrófilos_quartile1,32.2,36.0,8.634813257969162
TTPa (s)_min,51.0,52.5,7.224956747275377
TP (s)_quartile3,53.2,55.5,8.034923770640267
TP (s)_skewness,53.4,57.0,9.013323471395
TP (s)_sum,55.8,57.0,5.15363949069005
TP (s)_median,55.8,57.5,5.861740355901138
TP (s)_min,55.8,57.5,8.096912991998865
TTPa (s)_max,56.6,54.0,14.192955999368138
Glucosa_median,61.7,67.5,8.80965379569481
Linfocitos_skewness,61.8,22.5,80.39129306087817
TTPa (s)_iqr,64.3,69.0,9.767804256842988
TTPa (s)_sum,68.2,71.5,8.255906976220118
TP (s)_max,76.8,60.0,60.428139140635466
Glucosa_skewness,83.7,87.0,8.989438247187639
TP (s)_mean,85.1,57.5,91.1575010627211
Linfocitos_quartile3,87.5,39.0,92.15231955843542
Urea_quartile1,91.1,93.5,16.29386387570487
TP (s)_quartile1,95.6,57.5,84.89782093787802
TTPa (s)_homogeneous,97.1,54.0,94.04302206968893
Leucocitos_quartile1,99.6,27.0,115.19479154892379
Plaquetas_skewness,99.9,16.0,106.83019236152298
TP (s)_iqr,100.1,53.5,103.89749756370459
Urea_mean,100.2,85.0,51.2948340478844
Creatinina_skewness,100.8,105.0,9.589577675789482
Creatinina_median,103.2,106.0,6.690291473471093
Creatinina_mean,103.2,105.5,7.166589146867566
Creatinina_rms,110.6,112.5,14.00142849854971
missingindicator_Neutrófilos_initial,111.4,8.5,134.3846717449576
Linfocitos_iqr,111.7,39.0,118.26669015407509
missingindicator_TP (s)_initial,113.5,7.0,140.18434292031333
Linfocitos_std,113.6,27.5,113.68482748370602
TTPa (s)_mean,114.8,73.5,102.47516772369782
Urea_rms,118.9,110.0,36.76261688182712
TTPa (s)_median,120.8,74.0,105.97811094749707
missingindicator_Potasio_initial,124.7,4.0,202.74370520437864
Linfocitos_max,130.9,28.0,140.81651181590885
Pemetrexed,132.8,141.5,87.24540102492509
Linfocitos_sum,134.6,28.5,140.41381698394216
Calcio_max,134.6,138.0,8.077128202523468
Plaquetas_rms,135.6,118.0,130.55435649567576
missingindicator_Urea_quartile3,136.5,76.5,122.9335186188047
Neutrófilos_skewness,137.0,42.0,131.53858749431666
Calcio_median,137.0,136.0,13.423859355639868
Potasio_mean,137.5,140.0,7.940403012442126
CelPeq,138.5,177.5,69.07423542826949
TTPa (s)_std,139.0,74.0,110.32406809033104
missingindicator_Potasio_quartile1,143.6,46.0,164.88129063056246
Calcio_mean,144.5,137.0,33.23627536292236
missingindicator_Urea_initial,144.6,6.0,195.05189053172492
TP (s)_rms,147.1,56.5,125.87648708158326
Hemoglobina_max,148.0,229.5,121.70620362167246
Irinotecan,148.3,141.5,134.1164046640082
GOT_std,150.6,150.0,4.841487374764082
GOT_median,150.6,150.0,5.180733538795447
Fosfatasa Alcalina_initial,150.6,201.0,77.54766276297437
GOT_max,150.8,151.0,6.321392251711643
missingindicator_Plaquetas_initial,151.2,115.0,153.4071706277122
Urea_median,152.2,84.0,112.77393315833228
Calcio_quartile3,153.4,153.0,7.255342858886822
Creatinina_quartile1,154.0,104.5,92.91070982400252
Potasio_quartile3,156.5,141.0,55.8949908310217
Alcohol,158.8,157.0,53.860560710040886
Urea_initial,159.2,194.0,69.31926139248745
Sodio_initial,159.3,193.5,67.76879813011294
CAurinario,161.2,162.5,57.054009499771354
TP (s)_initial,165.9,194.5,79.43103927307007
GOT_quartile3,166.5,168.5,11.960351165413163
GOT_sum,166.8,150.0,49.9415658545064
Epidermoide,167.5,178.0,102.84575829853169
Urea_min,170.0,86.0,142.13655405981953
Linfocitos_kurtosis,170.5,223.0,130.62025110984897
TTPa (s)_skewness,171.6,72.5,135.2805972783976
CAneuroendocrino,173.3,163.5,69.3888319544291
Sodio_median,173.8,121.5,121.84564005330678
GOT_iqr,174.3,167.5,37.68832710535187
missingindicator_Glucosa_initial,174.3,224.0,162.54479382619425
GOT_mean,176.3,151.0,52.801609823943814
GGT_quartile1,176.3,181.0,11.018620603324175
InjertoCV,176.6,139.0,63.57703988076199
GPT_min,178.6,165.0,51.684040089760785
Linea1Pemetrexed,178.7,183.0,152.7233119075146
Linea1Etoposido,178.9,184.0,78.22461249504532
GPT_skewness,178.9,164.0,54.856995907541275
Potasio_max,179.3,141.5,114.16921651653742
Sodio_quartile3,180.0,120.0,105.97452524073887
Plaquetas_sum,180.1,237.5,111.04273951952015
Potasio_rms,180.2,141.5,68.3078326401885
Creatinina_initial,180.3,211.5,90.58151025457678
Edad,180.6,201.0,110.6636344966132
missingindicator_Linea1Pemetrexed,181.2,104.5,199.26705698634683
Radioterapia,181.3,184.5,70.76022894253524
GOT_quartile1,181.7,171.0,47.08725942333022
LDH_rms,181.7,213.0,78.9747427979351
Calcio_rms,181.8,153.0,60.22590804628852
GPT_rms,182.3,183.5,8.944830909525345
Gefitinib,182.9,190.5,154.55642982419076
Adenoescamoso,183.3,173.0,132.76223107495596
Linfocitos_quartile1,183.5,238.5,133.6811505037266
EnfCerebroVascular,185.1,157.5,94.47586993513211
missingindicator_Sodio_median,185.1,74.5,197.37601171368317
Sodio_rms,188.0,121.5,91.95868637600256
Fosfatasa Alcalina_min,188.3,189.5,14.519297503667318
missingindicator_Sodio_quartile3,188.9,70.5,188.69258067025316
Fosfatasa Alcalina_rms,189.7,196.5,11.781765572273112
Bilirrubina total_min,189.7,195.5,10.81711606667877
Linfocitos_median,190.0,242.0,141.5450458334731
missingindicator_Glucosa_mean,191.3,90.0,181.44919399104532
Fosfatasa Alcalina_quartile1,192.7,197.0,9.778036612735708
missingindicator_LDH_mean,192.9,27.0,219.37522649560958
missingindicator_Neutrófilos_rms,193.0,117.5,119.59515040335039
Plaquetas_initial,193.0,234.5,86.88613238025962
LDH_quartile1,193.8,211.5,42.04711642907275
missingindicator_Linfocitos_initial,194.6,123.0,199.74744053429072
Bevacizumab,196.0,209.0,121.19983498338601
Fosfatasa Alcalina_mean,196.2,200.5,8.182909018191515
Fosfatasa Alcalina_median,196.2,199.5,7.533923280734944
GGT_min,196.2,186.0,39.22703149615071
missingindicator_Creatinina_std,196.6,75.5,183.15468871967215
Linea1Carbo,200.8,204.0,92.06606323722113
HistOtros,200.9,179.0,115.31647757367548
missingindicator_Urea_max,201.2,200.5,117.97016571998194
Albumina_median,202.1,212.0,25.95939136420575
LDH_min,202.9,213.0,33.260938050512046
missingindicator_Linea1Pacli,203.4,224.5,104.79427465276908
GOT_rms,203.4,169.0,61.98419153300299
missingindicator_Potasio_mean,204.4,48.5,252.03499756978195
ValvAórtica,204.7,140.5,138.14271605842993
Sodio_max,204.9,192.0,85.05462950363136
LDH_std,205.4,213.5,33.26920497998111
Bilirrubina total_skewness,206.2,215.0,27.385397568777414
missingindicator_GOT_initial,206.9,229.5,151.20744029312843
Linea1Atezo,207.5,181.5,168.05430669875736
Linea1Nivo,208.0,180.5,141.25013274330044
missingindicator_LDH_std,209.4,23.0,239.7270114108963
missingindicator_Plaquetas_mean,209.4,150.5,126.67375418767695
EnfNRL,210.1,179.5,71.37569614371547
missingindicator_Sodio_initial,210.7,220.0,208.38524419929547
Glucosa_initial,211.9,222.0,103.73663769372901
missingindicator_Bilirrubina total_min,212.5,300.0,153.10731530531126
TNMIV,216.2,195.5,100.13371060736738
LDH_mean,219.9,213.0,65.90515913037461
GPT_max,219.9,166.0,89.97271808720686
missingindicator_Bilirrubina total_sum,222.5,151.0,213.8916781924907
