feature,importance
Linfocitos_median,1.3022113805511666
Linfocitos_sum,0.9497007564692937
Linea1Pembro,0.9447393643504454
Vinorelbina,0.8219675135921621
Sodio_median,0.819098109462754
CAurinario,0.802624801064565
TNMIV,0.763631310330239
GGT_median,0.726274671542917
Linfocitos_std,0.7229797134660051
Radioterapia,0.6893794539020774
Sodio_min,0.6866461922313826
Calcio_max,0.675598203309666
Hemoglobina_median,0.6728028530854993
GPT_kurtosis,0.6565297185808403
Adenoescamoso,0.648529275259746
PulmonarIntersticial,0.6363497703647367
Fosfatasa Alcalina_sum,0.6359237302181308
EnfDigest,0.6353677358225236
missingindicator_GPT_initial,0.6331528043803418
GGT_std,0.6305402414477136
Linea1Cisplatino,0.6152862612549812
Hemoglobina_std,0.5992200491584825
EPOCAsma,0.5883281570143293
TNMCOD,0.5803569414309582
Creatinina_min,0.5665123826828543
Hemoglobina_initial,0.5590744889831851
Fosfatasa Alcalina_skewness,0.549698256896434
Fosfatasa Alcalina_kurtosis,0.5492800771253218
Hepatopatía,0.5435661862175796
GOT_rms,0.5361121892782202
Plaquetas_max,0.5269555439817887
Creatinina_kurtosis,0.5257376957192015
Linfocitos_min,0.5160521961588708
Calcio_std,0.5126161363121634
Neutrófilos_quartile1,0.5125431662556159
GGT_min,0.5004312321895636
Creatinina_iqr,0.4948474993764409
Neoplasia,0.48057855218013573
GPT_initial,0.47931797329204673
GGT_kurtosis,0.4702073432725393
GPT_homogeneous,0.45970767524130624
Sodio_std,0.4586324573053896
Linfocitos_kurtosis,0.4571327188963061
Calcio_min,0.44631402518385427
Hemoglobina_max,0.43883653174144166
Urea_max,0.43706366813490455
missingindicator_GOT_initial,0.43402341501653013
QTprevia,0.4329459726366836
CAORL,0.4257258812075273
Creatinina_median,0.42303672362314204
GOT_quartile1,0.4211243971144197
Albumina_kurtosis,0.4206059793432291
GOT_max,0.4196257588386009
Plaquetas_median,0.41027332084848195
GPT_min,0.4092524898870018
Linea1Vinorelbina,0.40679395182053124
Fosfatasa Alcalina_homogeneous,0.4054546805229364
TTPa (s)_homogeneous,0.4051710609822228
Bilirrubina total_kurtosis,0.4043449258659269
Urea_sum,0.39644563963802754
GPT_median,0.3947000212224966
Plaquetas_std,0.39394298182361465
Leucocitos_sum,0.39256423099204774
GGT_sum,0.39228230869572617
Durvalumab,0.3904175961473853
Cardiopatía,0.38695020747127473
NeoHEM,0.3855027052910659
QTinmunosupresores,0.3843747387605479
Trasplante,0.3841729901728581
Plaquetas_iqr,0.38210621552427193
Leucocitos_initial,0.3801976198613722
Albumina_std,0.37438934327613016
Bilirrubina total_homogeneous,0.372813890186869
Bilirrubina total_max,0.37040038600544295
GGT_quartile1,0.3650785172848055
Leucocitos_std,0.3643417783275236
Bilirrubina total_median,0.3634852116581038
Plaquetas_sum,0.35207171988332153
Albumina_homogeneous,0.3515375587897759
Calcio_median,0.348808162891432
Hemoglobina_min,0.3450096370514978
TTPa (s)_kurtosis,0.34439867098365945
Cisplatino,0.33866470865087817
TP (s)_std,0.33773844381051993
missingindicator_Calcio_initial,0.33600524486328637
Neutrófilos_max,0.3294451559675075
Paclitaxel,0.32640304869800685
Adenocarcinoma,0.3223145005965217
Sodio_rms,0.3200728870000554
Bilirrubina total_initial,0.31850002545836636
Linea1Beva,0.3182838310394901
GOT_kurtosis,0.31776117720007974
missingindicator_Neutrófilos_initial,0.31490079733045206
missingindicator_Leucocitos_initial,0.31490079733045206
missingindicator_Hemoglobina_initial,0.31490079733045206
Plaquetas_kurtosis,0.3111529404564854
Creatinina_skewness,0.31064819641478647
Osimertinib,0.3071769387298336
Sodio_mean,0.3009447341072169
Potasio_min,0.30045414437797374
ERC,0.29947245249990795
Plaquetas_skewness,0.29829547855268357
Glucosa_std,0.29687973817772123
Urea_std,0.2944274072432676
GGT_initial,0.2941462704189188
Linfocitos_max,0.28900605761657644
Sodio_skewness,0.2888744605937271
CIsquémica,0.2856631192514152
NºLineas,0.2817829063800369
GGT_rms,0.27852382385680635
GPT_sum,0.27721305531758805
NºLineasVO,0.2764827158093183
Creatinina_std,0.2727357879246628
TTPa (s)_initial,0.2693687126232582
GOT_median,0.26927862679584896
Linfocitos_iqr,0.2649929483304716
Neutrófilos_sum,0.26262287874864115
LDH_median,0.26251927562162447
