index,feature,importance
888,maxHBint5,0.0028520826047270663
645,EE_Dt,0.0024216396477237654
143,AATSC3v,0.0022631846385309465
349,ATSC3v,0.002256097434193244
99,MDEC-22,0.002218493290976959
98,MDEC-23,0.002214067811765281
335,MATS7i,0.0021467939265882277
994,ZMIC1,0.0021446544522909787
1044,AATSC7i,0.002141003466657593
1030,C3SP2,0.0020110527825248645
273,minssNH,0.001992073595952301
0,MATS3v,0.001978292311611461
882,C1SP2,0.0019750853831903576
654,VE2_D,0.0019746194221779566
127,ATSC8i,0.0019720997429827887
587,AATSC8i,0.0019435368383087582
911,MATS8i,0.0019424041979257726
758,C2SP2,0.001897091801636671
1182,VE1_D,0.0018771081139250015
657,nHBint3,0.0018604453629755898
450,MATS6p,0.0018533885752873317
302,nF9HeteroRing,0.0018473005570187684
269,MATS6c,0.0018353019160267862
698,nF9Ring,0.0018089163115992271
569,nT9HeteroRing,0.0018042562841380672
337,MATS7c,0.001762821220643722
942,AATSC6p,0.0017535209548311687
818,ATSC6c,0.0017496819118169753
270,ETA_BetaP_s,0.0017459075073494481
235,nT9Ring,0.0017303217008061637
119,MATS2e,0.0016873357722696338
528,ATSC1v,0.0016841298870460722
866,MLogP,0.0016776619456590834
950,AATSC7c,0.0016611691699955074
728,ATSC7c,0.0016570288722233993
355,maxssNH,0.0016542123240893788
283,nC,0.0016343183165011567
726,ATSC7i,0.001618747890051721
440,nAtomLC,0.001603629952046375
705,VE1_DzZ,0.001599769925831076
230,SpDiam_Dt,0.0015787579957094895
1113,VE2_DzZ,0.0015762369582965094
1109,VE2_Dzm,0.0015662568166232064
706,VE1_Dze,0.0015652049881310995
723,ATSC7p,0.0015641168088152736
995,ZMIC2,0.0015632479232851333
881,GATS6p,0.0015609704966057668
875,maxHssNH,0.001537770558531161
418,BCUTp-1h,0.0015240678169010716
716,GATS4c,0.001520473063998385
43,minssCH2,0.0015116167222274622
924,SHBint5,0.00150943430305481
218,CIC1,0.001507651038864751
332,MATS7p,0.0015073244178784053
22,SpMax8_Bhp,0.0015056506200998064
709,VE1_Dzm,0.0015049054547974746
1143,C3SP3,0.0015007263540099942
15,SpMax8_Bhi,0.001489702904865898
459,nHaaCH,0.0014845063805965445
1142,VE3_DzZ,0.0014840172307123728
1153,VE3_Dzi,0.0014713596839261713
23,SpMax8_Bhv,0.0014611015677147888
1042,AATSC7p,0.0014600091521314764
686,SRW7,0.0014494330156264877
13,MATS3i,0.0014459728629225563
438,minsCH3,0.0014387829640743754
239,AATS7p,0.0014384531593127634
9,MATS3m,0.0014305650312024844
280,nN,0.0014214409141099515
785,GATS7p,0.0014204577592451127
150,AATS8p,0.0014187008139065261
859,SpMax_Dt,0.0014186606340085646
1184,AATSC1v,0.001416401347458625
356,ATSC3m,0.0014052397171057309
692,SRW9,0.0014052133736983845
1195,WTPT-5,0.0014015132434830083
221,CIC2,0.0013966099105753803
63,ETA_EtaP_F_L,0.001393043769882097
738,JGI7,0.001389692388528855
839,nAtomLAC,0.0013878767050383774
1112,VE2_Dze,0.0013832907104801414
945,AATSC6c,0.0013764612075283479
967,MATS8c,0.001368428178727611
260,GATS1i,0.0013656563173408583
130,SpAD_Dt,0.001357490584157279
1040,AATSC7v,0.0013569193222362377
1057,naaCH,0.001342905520076737
142,AATSC3p,0.0013395821057317144
1043,AATSC7m,0.0013377075740176768
171,MATS1v,0.001337463675477091
155,maxssCH2,0.0013347783299832675
784,GATS7v,0.0013334151897846295
662,nHBint5,0.0013308989772109422
436,GATS3m,0.001329939583998937
336,MATS7m,0.0013274644899256326
585,AATSC8c,0.0013210273981794016
584,minHssNH,0.0013172068012842334
1116,nHCsatu,0.0013163259400942792
1053,SIC1,0.0013121995888652992
898,nHother,0.0013103827135907515
421,ATS8i,0.0013098399080848215
3,MATS3p,0.0013072963818004854
34,ATS7e,0.0013019811292977006
798,AATSC4m,0.0012975626647770528
616,IC5,0.0012946754849092862
300,AATS6e,0.0012877772821399838
736,JGI1,0.0012874715481828707
403,SHaaCH,0.001285383004467588
813,ATSC6p,0.0012837736898177595
256,GATS1c,0.0012828640427830324
727,ATSC7m,0.0012827934717695182
1180,VE3_D,0.0012786693591016445
826,SHother,0.0012785412713848484
428,GATS3p,0.0012734718276992212
429,GATS3s,0.0012720072846018346
18,SpMax8_Bhe,0.0012709698802114721
948,AATSC6m,0.0012687617715966787
639,SsssN,0.0012651246774323523
554,VE1_Dzi,0.0012620357166540524
946,AATSC6e,0.0012576206388382344
61,SpMax3_Bhm,0.0012565379526202698
928,nHeteroRing,0.0012546243267642302
819,ATSC6e,0.001253685611559964
990,khs.aaCH,0.001251035112960975
139,AATSC3i,0.0012506266726974797
325,Mp,0.001248876499184578
