feature,importance,C_value
BACT.1,1.997908677916822,1.0
Adenocarcinoma,0.1410287407207863,1.0
HistOtros,0.11620917243542356,1.0
Adenoescamoso,0.09268586123780441,1.0
TNMIV,0.07778159001912921,1.0
Epidermoide,0.07268150395582716,1.0
Sodio_min,0.0707952337955405,1.0
Linea1Vinorelbina,0.06917515735361231,1.0
CelPeq,0.06564637671425315,1.0
TNMCOD,0.05994933720211375,1.0
Linea1Cisplatino,0.05845314560504407,1.0
Hemoglobina_max,0.05799533103626709,1.0
Fosfatasa Alcalina_quartile3,0.05558617505600492,1.0
OtrosFarmacos,0.054840683643230234,1.0
Potasio_quartile3,0.05197216422464868,1.0
Pembrolizumab,0.04920857457241208,1.0
CAORL,0.046362896017517675,1.0
Nivolumab,0.0460341137200044,1.0
TTPa (s)_homogeneous,0.04501443257405194,1.0
Fosfatasa Alcalina_min,0.04469815396552705,1.0
TTPa (s)_sum,0.0442546647927134,1.0
Neutrófilos_sum,0.04361352280024524,1.0
Potasio_iqr,0.04333667746490829,1.0
Albumina_quartile1,0.042498180003581985,1.0
Hemoglobina_min,0.04226541176545537,1.0
Albumina_iqr,0.04046289260993218,1.0
Albumina_max,0.04037833481426419,1.0
TTPa (s)_std,0.03993296591584488,1.0
LDH_quartile3,0.03974378931680916,1.0
Linea1Etoposido,0.03910220986146796,1.0
Neutrófilos_quartile1,0.03908584411671104,1.0
Glucosa_mean,0.03863272248097912,1.0
Hemoglobina_quartile1,0.037640410102456084,1.0
Glucosa_quartile1,0.036977717692274634,1.0
Indiferenciado,0.03697737348401076,1.0
Linfocitos_quartile3,0.03611423213397641,1.0
Obesidad,0.035957908485233066,1.0
Gemcitabina,0.03506570494752767,1.0
Linea1Gemcitabina,0.03501661689624712,1.0
CAurinario,0.032451882313996025,1.0
GPT_homogeneous,0.03199062702873762,1.0
Calcio_max,0.03180962355877144,1.0
TTPa (s)_quartile1,0.031479192819687064,1.0
Alectinib,0.031176383948137078,1.0
Sodio_quartile1,0.030902033070301003,1.0
Plaquetas_kurtosis,0.030823771441498074,1.0
Leucocitos_std,0.03066287716285514,1.0
Linfocitos_min,0.030397155127710438,1.0
Potasio_homogeneous,0.030224531982155176,1.0
Alcohol,0.030201538004316367,1.0
Leucocitos_iqr,0.02998425771727272,1.0
TP (s)_sum,0.029667029323966625,1.0
Glucosa_sum,0.02816680154348586,1.0
Linea1Pacli,0.027998546084674693,1.0
Crizotinib,0.02796714295968456,1.0
Neutrófilos_initial,0.027954446751836722,1.0
Afatinib,0.027893933763823583,1.0
Hemoglobina_std,0.027884794092697226,1.0
GPT_mean,0.027855561331795703,1.0
TTPa (s)_min,0.027585190961161438,1.0
Docetaxel,0.027283194547588308,1.0
LDH_homogeneous,0.02721806083095893,1.0
Linfocitos_homogeneous,0.026943801690290186,1.0
Plaquetas_homogeneous,0.026836688718641106,1.0
Sodio_iqr,0.02662594252291512,1.0
Plaquetas_iqr,0.026527547852667182,1.0
GOT_homogeneous,0.026337606099727427,1.0
Urea_min,0.026320178424798325,1.0
InjertoCV,0.026228689757659032,1.0
Leucocitos_quartile1,0.02620858477943737,1.0
missingindicator_GGT_initial,0.026204971249956667,1.0
Sodio_quartile3,0.02582638484972865,1.0
Fosfatasa Alcalina_std,0.025802262127203112,1.0
Sodio_rms,0.02548571424445697,1.0
ERC,0.025380441717332742,1.0
Fosfatasa Alcalina_iqr,0.02530695272332851,1.0
Neutrófilos_max,0.025285114517169825,1.0
GPT_rms,0.0251408208340358,1.0
TTPa (s)_quartile3,0.024937882618028942,1.0
Sodio_sum,0.02483930622113631,1.0
Plaquetas_quartile1,0.024385941837741586,1.0
missingindicator_Bilirrubina total_initial,0.024338114537031906,1.0
Leucocitos_sum,0.02405470672746378,1.0
CAneuroendocrino,0.023984741902895377,1.0
Fosfatasa Alcalina_max,0.02347298596039682,1.0
Linea1Pemetrexed,0.02337013710307414,1.0
Bilirrubina total_max,0.023252623007528932,1.0
Radioterapia,0.023208357384163224,1.0
Potasio_sum,0.023207552465323505,1.0
Bilirrubina total_std,0.02316681174009178,1.0
GGT_quartile1,0.022927799002891068,1.0
TP (s)_std,0.022877632776587498,1.0
Neutrófilos_min,0.02277031274261264,1.0
Sodio_skewness,0.022502905921234665,1.0
NºLineasVO,0.022396177092869955,1.0
Glucosa_iqr,0.02234830993208469,1.0
GPT_min,0.022333052280762267,1.0
Vinorelbina,0.02209117258410028,1.0
Leucocitos_initial,0.021873968126408107,1.0
Sodio_mean,0.021543966489031608,1.0
Pemetrexed,0.021541744922218425,1.0
Carboplatino,0.021541744922218425,1.0
Lorlatinib,0.021531149929528405,1.0
Neutrófilos_median,0.021478208447907078,1.0
Fosfatasa Alcalina_sum,0.021266748030436943,1.0
CAmama,0.021248225771808366,1.0
Calcio_quartile1,0.021126048445288877,1.0
Neutrófilos_quartile3,0.021089722320223474,1.0
GPT_median,0.020971797129890394,1.0
Etoposido,0.020882474252972093,1.0
LDH_mean,0.020785552676623516,1.0
DM,0.02074901649527613,1.0
Glucosa_skewness,0.020522546783287986,1.0
Atezolumab,0.020444326458223135,1.0
Leucocitos_min,0.02043816422917221,1.0
TP (s)_median,0.020399579007504824,1.0
Urea_iqr,0.020204886448167887,1.0
GPT_iqr,0.02008445844561023,1.0
Linea1Atezo,0.019948448006450396,1.0
LDH_median,0.01985201298818919,1.0
NºLineasIV,0.019779947690782063,1.0
TP (s)_min,0.019657187026062457,1.0
Plaquetas_max,0.019510862811192735,1.0
ValvAórtica,0.019434292229966357,1.0
missingindicator_LDH_initial,0.01932760958485138,1.0
Albumina_quartile3,0.019185664425891067,1.0
Sodio_homogeneous,0.0190976024865331,1.0
Linfocitos_sum,0.018797701541802513,1.0
Neutrófilos_skewness,0.018795332445924278,1.0
Neutrófilos_std,0.018421468365605553,1.0
Albumina_mean,0.0184206719960377,1.0
Potasio_std,0.01824691056032544,1.0
Fosfatasa Alcalina_homogeneous,0.01823812642266433,1.0
GOT_rms,0.018106000485101033,1.0
LDH_sum,0.018036647394706146,1.0
missingindicator_TTPa (s)_initial,0.01797554140839522,1.0
GPT_quartile3,0.0177818153268136,1.0
missingindicator_TP (s)_initial,0.017754205996651385,1.0
Hemoglobina_iqr,0.01772576267965437,1.0
Leucocitos_skewness,0.017327484954979672,1.0
GGT_homogeneous,0.017076428434892512,1.0
Linea1Carbo,0.01703356864352508,1.0
missingindicator_Hemoglobina_initial,0.01681454179865752,1.0
missingindicator_Leucocitos_initial,0.01681454179865752,1.0
missingindicator_Neutrófilos_initial,0.01681454179865752,1.0
Gefitinib,0.01662815574339858,1.0
Traqueostomía,0.01657463044436575,1.0
CIsquémica,0.016405330897763352,1.0
GPT_sum,0.016117150066327905,1.0
LDH_quartile1,0.016100498047544303,1.0
Trasplante,0.016064384744523777,1.0
Neutrófilos_mean,0.016003799573399587,1.0
Urea_kurtosis,0.01592765859124558,1.0
TP (s)_iqr,0.01577055119929372,1.0
LDH_iqr,0.01563917636291604,1.0
Bilirrubina total_kurtosis,0.01514893211609396,1.0
LDH_min,0.014962526782702058,1.0
missingindicator_Urea_initial,0.01475518629709172,1.0
Linfocitos_rms,0.014579164440822625,1.0
GOT_iqr,0.014509281167651236,1.0
EPOCAsma,0.014447244117679385,1.0
TTPa (s)_mean,0.014350281025406928,1.0
Linfocitos_median,0.014342021102314,1.0
GPT_kurtosis,0.014330461369032616,1.0
Sodio_std,0.014301414906332924,1.0
Cisplatino,0.014290199423390661,1.0
TP (s)_quartile1,0.014281356865043487,1.0
Potasio_median,0.013951650793963192,1.0
Neoplasia,0.01388877655253919,1.0
Fosfatasa Alcalina_quartile1,0.013660904133667686,1.0
GGT_min,0.013572785861662636,1.0
FRA,0.013523572253344003,1.0
TTPa (s)_max,0.013452732978342433,1.0
CADigestivo,0.01344798852989552,1.0
Hemoglobina_initial,0.013316904063529065,1.0
GOT_sum,0.01325457340855052,1.0
missingindicator_Linfocitos_initial,0.013221464381036165,1.0
missingindicator_Plaquetas_initial,0.013221464381036165,1.0
Creatinina_min,0.013173241785314378,1.0
Hemoglobina_quartile3,0.013041758031590845,1.0
Fosfatasa Alcalina_rms,0.012989453024252017,1.0
GOT_quartile3,0.012933048533726557,1.0
Linea1Pembro,0.012788634066161726,1.0
Hemoglobina_sum,0.012762877841181432,1.0
GPT_std,0.012759088676980689,1.0
QTprevia,0.012730696172241845,1.0
Linfocitos_iqr,0.01272844180291048,1.0
Calcio_homogeneous,0.012615371763904754,1.0
Linfocitos_max,0.012602080910010274,1.0
missingindicator_GPT_initial,0.012477502661709671,1.0
EnfNRL,0.012475228695627383,1.0
Hemoglobina_skewness,0.012439849522498018,1.0
Albumina_initial,0.012391626750021232,1.0
Durvalumab,0.012245424815017341,1.0
Plaquetas_mean,0.012149910773502505,1.0
GGT_mean,0.012126681462594527,1.0
Fosfatasa Alcalina_mean,0.011931572283159426,1.0
Potasio_mean,0.011912326597311661,1.0
ValvMitral,0.01187704787610187,1.0
GOT_max,0.011684822895682954,1.0
Albumina_rms,0.01157488260495716,1.0
Albumina_kurtosis,0.011531503037579549,1.0
GOT_mean,0.011329658529583684,1.0
TP (s)_max,0.011320050220698393,1.0
Osimertinib,0.011236140217339603,1.0
Calcio_quartile3,0.011149228255159576,1.0
GGT_quartile3,0.01099937847838398,1.0
Potasio_kurtosis,0.010980820164633882,1.0
Urea_median,0.010970357126508543,1.0
GOT_median,0.010803085697009291,1.0
CATiroides,0.010720225146437563,1.0
