feature,importance,C_value
BACT.1,1.9945751102046707,1.0
Adenocarcinoma,0.1493320564177535,1.0
HistOtros,0.11530362627865834,1.0
TNMIV,0.0916884552266801,1.0
Adenoescamoso,0.08117977832016877,1.0
Linea1Cisplatino,0.07330499983968145,1.0
Sodio_min,0.07083257402289106,1.0
Linea1Vinorelbina,0.06811341942349157,1.0
CelPeq,0.06683074606812325,1.0
TNMCOD,0.06554831192627353,1.0
Epidermoide,0.06094890695576552,1.0
Fosfatasa Alcalina_min,0.05251440336995608,1.0
TTPa (s)_sum,0.05211219485827246,1.0
TTPa (s)_std,0.051552399949153595,1.0
Neutrófilos_sum,0.05019517467298589,1.0
OtrosFarmacos,0.04888344586431492,1.0
Hemoglobina_max,0.04851319438121747,1.0
Hemoglobina_min,0.04725311993631239,1.0
Linfocitos_min,0.04615190917715235,1.0
Pembrolizumab,0.04584696627201198,1.0
Potasio_quartile3,0.04510961594646678,1.0
Linea1Etoposido,0.044911074698047185,1.0
Trasplante,0.044365004710987636,1.0
Hemoglobina_std,0.04348640947493691,1.0
Fosfatasa Alcalina_quartile3,0.042981381653081414,1.0
Alcohol,0.0426079308285281,1.0
Sodio_sum,0.042354987189958754,1.0
Nivolumab,0.042244873862122466,1.0
Fosfatasa Alcalina_iqr,0.04125489763427356,1.0
Albumina_max,0.04079908107981237,1.0
Gemcitabina,0.040346250740484216,1.0
CIsquémica,0.03994843495529495,1.0
Hemoglobina_quartile1,0.039807519407954246,1.0
Linea1Gemcitabina,0.03929954215043507,1.0
TTPa (s)_homogeneous,0.03826682537861313,1.0
Alectinib,0.03788365151175778,1.0
Neutrófilos_quartile1,0.037703100892240896,1.0
Docetaxel,0.03747798489115526,1.0
Sodio_iqr,0.03687810884566281,1.0
Linea1Pacli,0.03666372480410046,1.0
LDH_quartile3,0.036582671783564634,1.0
Indiferenciado,0.036465671987340194,1.0
Fosfatasa Alcalina_max,0.035920361921543284,1.0
Glucosa_mean,0.03570673196917606,1.0
Osimertinib,0.03545625280645684,1.0
Linfocitos_quartile3,0.03543395317642991,1.0
Sodio_quartile3,0.03516974871907885,1.0
TTPa (s)_min,0.03481373568789952,1.0
Leucocitos_iqr,0.0348053864987993,1.0
Leucocitos_sum,0.03438626609403242,1.0
Plaquetas_max,0.03426375303996972,1.0
Linfocitos_median,0.033692106680596995,1.0
Plaquetas_kurtosis,0.033299203850729764,1.0
Albumina_quartile1,0.033244716102730235,1.0
Albumina_iqr,0.03277427802570078,1.0
Obesidad,0.03261070964894641,1.0
Neutrófilos_initial,0.03212652835060102,1.0
LDH_homogeneous,0.03205058337014096,1.0
Glucosa_sum,0.03143733319536282,1.0
ValvAórtica,0.0311071484273937,1.0
Glucosa_quartile1,0.030641790391319656,1.0
CAurinario,0.030363750845477693,1.0
GOT_homogeneous,0.029756529366502197,1.0
Carboplatino,0.029445386276931513,1.0
Pemetrexed,0.029445386276931513,1.0
CAORL,0.029300438342849938,1.0
TP (s)_sum,0.02918459847320294,1.0
CADigestivo,0.029110050101522494,1.0
TP (s)_std,0.028988884155268752,1.0
Bilirrubina total_min,0.028785760080531263,1.0
ValvMitral,0.028771608351759424,1.0
TP (s)_min,0.028600263686261177,1.0
Linfocitos_sum,0.028505966084295366,1.0
Afatinib,0.02839137284357202,1.0
Urea_min,0.028065976289344013,1.0
Plaquetas_iqr,0.02780115194370607,1.0
Bilirrubina total_std,0.02777010128524799,1.0
Creatinina_sum,0.027767603503315065,1.0
Hemoglobina_sum,0.02765230448285014,1.0
LDH_min,0.027497144949464834,1.0
GPT_homogeneous,0.027459494919135297,1.0
Linfocitos_iqr,0.027335015911070924,1.0
Potasio_iqr,0.02660910896642073,1.0
TTPa (s)_quartile1,0.02641721732428602,1.0
GPT_mean,0.02623555041778216,1.0
Leucocitos_quartile1,0.026150489576152486,1.0
Fosfatasa Alcalina_std,0.026087973432491474,1.0
Linea1Pemetrexed,0.02595677770599351,1.0
Lorlatinib,0.02546867721726716,1.0
TTPa (s)_max,0.025451108689922432,1.0
Potasio_sum,0.025440409010022445,1.0
