feature,importance,C_value
BACT.1,1.993419406330544,1.0
Adenocarcinoma,0.13206072852180842,1.0
HistOtros,0.1078574203421639,1.0
TNMIV,0.0915928623972891,1.0
Epidermoide,0.08509369073039803,1.0
OtrosFarmacos,0.08094552804640363,1.0
Linea1Vinorelbina,0.08068548513970347,1.0
Adenoescamoso,0.07851207713880459,1.0
TNMCOD,0.0748649098316505,1.0
Hemoglobina_max,0.07167059286667028,1.0
Sodio_min,0.0629205796217835,1.0
CelPeq,0.062358633652010276,1.0
CAORL,0.06156533080939976,1.0
Pembrolizumab,0.06046177399274281,1.0
Linea1Cisplatino,0.05838059489286916,1.0
Fosfatasa Alcalina_quartile3,0.05156105258387995,1.0
TTPa (s)_std,0.05132201597830276,1.0
Potasio_quartile3,0.05034197117529078,1.0
Hemoglobina_quartile1,0.049595583639464064,1.0
Alcohol,0.04898204659173239,1.0
Hemoglobina_min,0.048558968298508524,1.0
Docetaxel,0.048360123575706584,1.0
Linea1Pacli,0.04810653263761513,1.0
Albumina_max,0.04600079239975803,1.0
Obesidad,0.044996040009778436,1.0
TTPa (s)_sum,0.04495895088942086,1.0
Neutrófilos_sum,0.04459932468804677,1.0
Plaquetas_max,0.04424078165373896,1.0
Plaquetas_kurtosis,0.04293840789470217,1.0
Linea1Gemcitabina,0.042558509515442926,1.0
Linfocitos_min,0.042063659157545494,1.0
Potasio_sum,0.04206145774819455,1.0
Neutrófilos_quartile1,0.04154086708656979,1.0
Glucosa_sum,0.04056784813877673,1.0
Linfocitos_quartile3,0.04035175369071606,1.0
Leucocitos_sum,0.038218967331136784,1.0
Bilirrubina total_max,0.037659334481959836,1.0
CAurinario,0.03740024728070183,1.0
Glucosa_mean,0.03653121962966474,1.0
Plaquetas_iqr,0.0364500792588064,1.0
Fosfatasa Alcalina_min,0.03601232781292513,1.0
Albumina_quartile1,0.035885509416713104,1.0
TTPa (s)_homogeneous,0.03561949197109279,1.0
CIsquémica,0.03552424444064386,1.0
Albumina_iqr,0.03515021727816544,1.0
Sodio_sum,0.03467691705502815,1.0
TTPa (s)_quartile3,0.034437368403928054,1.0
Leucocitos_min,0.03375200550149228,1.0
LDH_sum,0.032358987753498276,1.0
FRA,0.03226869613115593,1.0
LDH_quartile3,0.031443922805300784,1.0
Etoposido,0.03125994251061765,1.0
