feature,importance,C_value
Bone Mass (BM),1.2037538002586599,1.0
Hyperlipidemia,1.1875628848001096,1.0
Intracellular Water (ICW),1.0005528894687699,1.0
Hypothyroidism,0.9058256633895625,1.0
Gender,0.8862615760324812,1.0
Diabetes Mellitus (DM),0.8664735073881171,1.0
Total Body Fat Ratio (TBFR) (%),0.7837305239071753,1.0
Coronary Artery Disease (CAD),0.6553075203450168,1.0
Height,0.6264815658825857,1.0
Total Fat Content (TFC),0.46566597847945457,1.0
Vitamin D,0.43056776921576956,1.0
Muscle Mass (MM),0.4182232561518213,1.0
Extracellular Fluid/Total Body Water (ECF/TBW),0.37568404275550366,1.0
Hemoglobin (HGB),0.366532113500333,1.0
Age,0.3378566154190474,1.0
Total Body Water (TBW),0.32987720443191365,1.0
Hepatic Fat Accumulation (HFA),0.30662984756604755,1.0
Visceral Fat Rating (VFR),0.30632720680652525,1.0
Extracellular Water (ECW),0.25504260109035864,1.0
Body Protein Content (Protein) (%),0.24934645280880902,1.0
Lean Mass (LM) (%),0.22565994729726227,1.0
High Density Lipoprotein (HDL),0.21992320292868867,1.0
Weight,0.20176797801983756,1.0
Total Cholesterol (TC),0.19333881764182542,1.0
Body Mass Index (BMI),0.16801019499624356,1.0
Alkaline Phosphatase (ALP),0.13402977420652154,1.0
Comorbidity,0.11838358470043533,1.0
Low Density Lipoprotein (LDL),0.1099224364192357,1.0
Aspartat Aminotransferaz (AST),0.08638235942635601,1.0
Triglyceride,0.06743605174308007,1.0
Alanin Aminotransferaz (ALT),0.05096431772320948,1.0
Glucose,0.030039657142898725,1.0
Visceral Fat Area (VFA),0.02463106590955083,1.0
Visceral Muscle Area (VMA) (Kg),0.020255438889122988,1.0
Obesity (%),0.005345600059715815,1.0
C-Reactive Protein (CRP),0.0024335002735594853,1.0
Creatinine,0.000401087515106196,1.0
Glomerular Filtration Rate (GFR),0.000140156078330405,1.0
