feature,importance,C_value
Hyperlipidemia,1.3119878275941237,1.0
Bone Mass (BM),0.9878428444942629,1.0
Gender,0.7509303259613199,1.0
Intracellular Water (ICW),0.6461919828065156,1.0
Hypothyroidism,0.6460823995705304,1.0
Coronary Artery Disease (CAD),0.6358348347323708,1.0
Total Body Fat Ratio (TBFR) (%),0.6005055667449879,1.0
Diabetes Mellitus (DM),0.5803332915980105,1.0
Total Fat Content (TFC),0.4792004474441968,1.0
Height,0.4555785575307465,1.0
Muscle Mass (MM),0.45026461907975407,1.0
Vitamin D,0.436690593693845,1.0
Extracellular Fluid/Total Body Water (ECF/TBW),0.41969346717589046,1.0
Visceral Fat Rating (VFR),0.37324972786818444,1.0
Hepatic Fat Accumulation (HFA),0.32900357228759297,1.0
Body Mass Index (BMI),0.30023478407920545,1.0
Age,0.28579436662463353,1.0
Visceral Fat Area (VFA),0.27583166274703413,1.0
Hemoglobin (HGB),0.24884331431112858,1.0
Body Protein Content (Protein) (%),0.21112858373603505,1.0
High Density Lipoprotein (HDL),0.19080824947125627,1.0
Comorbidity,0.17987332791350283,1.0
Total Body Water (TBW),0.16104110499671728,1.0
Total Cholesterol (TC),0.10522761081128973,1.0
Aspartat Aminotransferaz (AST),0.08069991422797028,1.0
Alanin Aminotransferaz (ALT),0.07415353477719981,1.0
Low Density Lipoprotein (LDL),0.06960342702870508,1.0
Triglyceride,0.05837201692889047,1.0
Visceral Muscle Area (VMA) (Kg),0.05486566072864208,1.0
Alkaline Phosphatase (ALP),0.0533051224717069,1.0
Lean Mass (LM) (%),0.04612552951723231,1.0
Extracellular Water (ECW),0.04318536033085804,1.0
Glucose,0.026440136234090996,1.0
Weight,0.01976540594322049,1.0
Obesity (%),0.0029978854314482235,1.0
C-Reactive Protein (CRP),0.002370001613353162,1.0
Glomerular Filtration Rate (GFR),0.00018145661795606626,1.0
Creatinine,5.0309116270276456e-05,1.0
