feature,importance,C_value
Hyperlipidemia,1.3144929500121747,1.0
Bone Mass (BM),1.2615150921264617,1.0
Obesity (%),0.8301758013524615,1.0
Hypothyroidism,0.7962712597727162,1.0
Intracellular Water (ICW),0.7221726964791423,1.0
Body Mass Index (BMI),0.7061088037188544,1.0
Diabetes Mellitus (DM),0.6623771955723431,1.0
Coronary Artery Disease (CAD),0.5668527775152453,1.0
Gender,0.5656764309694748,1.0
Muscle Mass (MM),0.5628006007517484,1.0
Total Body Fat Ratio (TBFR) (%),0.5252150353286141,1.0
Extracellular Fluid/Total Body Water (ECF/TBW),0.5229186413770502,1.0
Visceral Fat Area (VFA),0.47706868492120735,1.0
Height,0.422334030598824,1.0
Hemoglobin (HGB),0.3848749720024137,1.0
Age,0.3745487938273586,1.0
Vitamin D,0.3708651978387794,1.0
Body Protein Content (Protein) (%),0.34242163862289476,1.0
Total Body Water (TBW),0.33805272049891444,1.0
Visceral Fat Rating (VFR),0.3141373002062081,1.0
Weight,0.31028227838565864,1.0
Lean Mass (LM) (%),0.2971627203505062,1.0
Total Fat Content (TFC),0.26184827928398435,1.0
Hepatic Fat Accumulation (HFA),0.2403732019858107,1.0
High Density Lipoprotein (HDL),0.184828193542638,1.0
Extracellular Water (ECW),0.17470155795620648,1.0
Comorbidity,0.15817950151933782,1.0
Visceral Muscle Area (VMA) (Kg),0.1397643010243013,1.0
Total Cholesterol (TC),0.09690611297815951,1.0
Triglyceride,0.07935260455113072,1.0
Alkaline Phosphatase (ALP),0.07150909918666827,1.0
Glomerular Filtration Rate (GFR),0.047893670977066864,1.0
Low Density Lipoprotein (LDL),0.03349985030903471,1.0
Aspartat Aminotransferaz (AST),0.026598087713538904,1.0
Glucose,0.02235418551479163,1.0
C-Reactive Protein (CRP),0.0034904745867867038,1.0
Alanin Aminotransferaz (ALT),0.0006670726490928513,1.0
Creatinine,3.5335477729852916e-05,1.0
