feature,importance
TEP,1.7126953281119532
Sodio_sum,1.6368944674634822
missingindicator_Urea_initial,1.453624154019161
Neutrófilos_min,1.4478136795830974
CIsquémica,1.4060554369564373
Calcio_std,1.2887836581878456
Hemoglobina_median,1.2851051291460058
ERC,1.1478247371702333
Linea1Carbo,1.0755011679461626
Leucocitos_min,1.0504390751865649
Calcio_sum,1.002859022762546
Linea1Nivo,0.9752067294868744
Linfocitos_sum,0.9643648653032729
Albumina_homogeneous,0.9309828641946851
OtrosFarmacos,0.9175611180832072
Pembrolizumab,0.9131173777460755
Paclitaxel,0.9088182220591096
Hemoglobina_sum,0.9079534315538402
Leucocitos_sum,0.8821979327362384
CAurinario,0.8316035882163915
Creatinina_std,0.8297826708471481
missingindicator_LDH_initial,0.8295744655602235
Bevacizumab,0.8183708262312795
Linea1Beva,0.8104658600591825
Calcio_median,0.8041821765430811
Sodio_iqr,0.8019795387487831
Cardiopatía,0.7936089660794629
TP (s)_std,0.7887300662055998
TTPa (s)_homogeneous,0.7810047340410298
Urea_iqr,0.775102919764602
missingindicator_GOT_initial,0.77016349940052
Albumina_max,0.7680680088785347
TP (s)_iqr,0.7661431016638983
Irinotecan,0.7607381251268819
CAORL,0.7550895456223721
Urea_quartile1,0.7093660197574359
Linea1Pacli,0.7085965466556562
Sodio_std,0.7016926067077037
Hemoglobina_min,0.6971891465041626
Afatinib,0.6929430693519764
GGT_max,0.6870286453965755
CAneuroendocrino,0.6798301021128783
LDH_min,0.6779185797215753
Linfocitos_kurtosis,0.6764605507206211
Leucocitos_std,0.6756928443696911
Traqueostomía,0.6703691425728249
GOT_kurtosis,0.6558826324915562
Bilirrubina total_sum,0.6538111259443463
Artropatía,0.6537727861941873
Creatinina_min,0.6353059898943814
Neutrófilos_max,0.6304371864931593
missingindicator_Bilirrubina total_initial,0.6231651451716187
Bilirrubina total_homogeneous,0.6227103985726774
Plaquetas_homogeneous,0.613858828654226
Alectinib,0.6134859763746904
PrótesisArticular,0.6099867787355926
GPT_homogeneous,0.6059522769617117
Sodio_quartile3,0.604579406389946
Urea_median,0.5964808651022481
Creatinina_initial,0.5953271518136335
Calcio_iqr,0.5920839084013932
NeoHEM,0.5879380421929099
Vinorelbina,0.5857618059946708
Linfocitos_homogeneous,0.5836759133573641
ValvAórtica,0.5767315267831213
Hemoglobina_max,0.5690962701554468
Radioterapia,0.5683075096133882
Glucosa_sum,0.5602669665593581
GPT_min,0.5571395797931724
Fosfatasa Alcalina_max,0.5552616377238915
Pemetrexed,0.5464943355830594
Carboplatino,0.5464943355830594
Plaquetas_sum,0.5425946791472602
Fosfatasa Alcalina_homogeneous,0.5377024434334676
EnfCerebroVascular,0.5350718045520431
Durvalumab,0.5326239813748428
AIT,0.5256761259892145
EnfDigest,0.5253738649442359
Creatinina_rms,0.5240391882183356
EPOCAsma,0.5235994622741892
LDH_sum,0.5215845611299876
Neutrófilos_median,0.5117201021274932
GOT_mean,0.5111846837134945
Plaquetas_kurtosis,0.5082295702213837
Urea_max,0.5045127535871688
TP (s)_kurtosis,0.49892211836321754
Albumina_sum,0.4983791444025883
Albumina_std,0.47753347491633463
Sodio_kurtosis,0.47717914614961393
LDH_median,0.47531201515308374
Albumina_iqr,0.4743848609365064
GPT_quartile1,0.46854326855679396
Bilirrubina total_kurtosis,0.46171810993263646
