index,feature,importance
58,Neutrófilos_sum,0.0070775907206050755
32,Leucocitos_sum,0.006090758594840691
110,Urea_sum,0.005904013063880488
136,Sodio_sum,0.005620857785343652
97,Glucosa_sum,0.005596277526805647
149,Potasio_sum,0.005235032517683137
125,Creatinina_kurtosis,0.0044903931785452485
154,Potasio_iqr,0.004473974761767373
37,Leucocitos_iqr,0.00437410005176787
124,Creatinina_skewness,0.004340643079310269
1,Hemoglobina_min,0.004296473382522323
63,Neutrófilos_iqr,0.004191568396719581
112,Urea_kurtosis,0.004117322173608816
123,Creatinina_sum,0.004105146101440685
27,Leucocitos_min,0.004073973798231773
313,Linea1Etoposido,0.0040410371339339255
293,Etoposido,0.003946964601186262
14,Plaquetas_min,0.003938199033833608
157,Calcio_min,0.003935118245747391
141,Sodio_iqr,0.0039054674323662796
162,Calcio_sum,0.0038705585161630178
6,Hemoglobina_sum,0.0038561324133874228
242,Albumina_kurtosis,0.003841091632484094
9,Hemoglobina_quartile1,0.0038409604776945554
167,Calcio_iqr,0.003816339114002217
19,Plaquetas_sum,0.0038010096020464667
331,ERC,0.0037636193754469562
177,GOT_kurtosis,0.0037206328061740756
148,Potasio_std,0.003710274475592519
240,Albumina_sum,0.003696173731181372
334,Neoplasia,0.003678024405230004
276,Fosfatasa Alcalina_initial,0.0036367499486680507
165,Calcio_quartile1,0.0035983206204538852
176,GOT_skewness,0.0035810590965019147
161,Calcio_std,0.003574639085740077
160,Calcio_median,0.003510968380696774
190,GPT_kurtosis,0.0035103921755798915
24,Plaquetas_iqr,0.0034974877427506605
71,TP (s)_sum,0.003467671301221759
84,TTPa (s)_sum,0.0034558175092978035
131,Sodio_min,0.0034140561377023655
47,Linfocitos_kurtosis,0.0033923018230921256
189,GPT_skewness,0.003377404971373986
111,Urea_skewness,0.0033705830234612814
81,TTPa (s)_mean,0.0033480297069968345
135,Sodio_std,0.0033374657868201992
235,Albumina_min,0.0033351859309767866
88,TTPa (s)_quartile3,0.0033154877175432984
22,Plaquetas_quartile1,0.003310542686352359
46,Linfocitos_skewness,0.00328685247437647
80,TTPa (s)_max,0.0032631020049879436
53,Neutrófilos_min,0.003257501664081781
8,Hemoglobina_kurtosis,0.0032154427268861916
89,TTPa (s)_iqr,0.0032110820576502475
90,TTPa (s)_rms,0.0032087200525709385
275,GGT_initial,0.003184217899769056
45,Linfocitos_sum,0.0031755947239744554
82,TTPa (s)_median,0.003173432016268527
15,Plaquetas_max,0.0031643589630606875
12,Hemoglobina_rms,0.0031609622131072053
254,LDH_skewness,0.0031374338945246026
83,TTPa (s)_std,0.00312731292999486
18,Plaquetas_std,0.00312384696318047
87,TTPa (s)_quartile1,0.0031182360158716334
241,Albumina_skewness,0.003116479261950866
31,Leucocitos_std,0.0031151635002498236
70,TP (s)_std,0.0031075400771528802
229,Bilirrubina total_kurtosis,0.0031074037806213036
4,Hemoglobina_median,0.0031034607689509473
3,Hemoglobina_mean,0.0031017675017427837
168,Calcio_rms,0.003092032388485144
355,CIsquémica,0.0030884132254449144
266,TTPa (s)_initial,0.003084178221039123
628,missingindicator_Fosfatasa Alcalina_initial,0.003075369568475864
57,Neutrófilos_std,0.0030706138092157008
255,LDH_kurtosis,0.0030672541549144304
278,Albumina_initial,0.0030560716618423613
159,Calcio_mean,0.003050520355278487
102,Glucosa_iqr,0.003047636336386893
144,Potasio_min,0.003023945565171995
150,Potasio_skewness,0.003022637735849818
306,Linea1Atezo,0.0030122246300265604
76,TP (s)_iqr,0.003000569642588535
269,Creatinina_initial,0.002980343767198003
239,Albumina_std,0.002976647206678643
28,Leucocitos_max,0.0029531533502219565
10,Hemoglobina_quartile3,0.0029350047528789165
158,Calcio_max,0.002934931876770276
145,Potasio_max,0.0029334522368929727
50,Linfocitos_iqr,0.0029171620709169343
274,GPT_initial,0.0029142617741987845
272,Calcio_initial,0.0029035408657055607
35,Leucocitos_quartile1,0.0029026108513117224
36,Leucocitos_quartile3,0.0028978622388254414
17,Plaquetas_median,0.0028873846604130665
16,Plaquetas_mean,0.002887296239135809
21,Plaquetas_kurtosis,0.002886062756648075
34,Leucocitos_kurtosis,0.002877383568721563
85,TTPa (s)_skewness,0.002871143158217808
118,Creatinina_min,0.00285589662670491
243,Albumina_quartile1,0.00285103181798274
11,Hemoglobina_iqr,0.002847177669720087
54,Neutrófilos_max,0.0028354711142300586
268,Urea_initial,0.002830937205716884
61,Neutrófilos_quartile1,0.0028307781263423857
25,Plaquetas_rms,0.002829018560802199
270,Sodio_initial,0.002827653731875366
7,Hemoglobina_skewness,0.0028205432602976936
38,Leucocitos_rms,0.0028196563505109647
41,Linfocitos_max,0.002804665696232625
237,Albumina_mean,0.0027920555454813115
67,TP (s)_max,0.0027868580008481407
238,Albumina_median,0.0027858997300020524
246,Albumina_rms,0.0027837573775656567
166,Calcio_quartile3,0.0027828797330592316
631,missingindicator_LDH_initial,0.0027821897044164614
73,TP (s)_kurtosis,0.002776048086096515
86,TTPa (s)_kurtosis,0.002772888127380143
40,Linfocitos_min,0.002772197674108617
279,LDH_initial,0.002772154169221411
74,TP (s)_quartile1,0.002756357071651814
29,Leucocitos_mean,0.002754928598435047
281,Edad,0.00275155864887141
49,Linfocitos_quartile3,0.00275024038497952
60,Neutrófilos_kurtosis,0.002732200573929495
66,TP (s)_min,0.002722283308676189
153,Potasio_quartile3,0.002722275451752199
314,Linea1Pemetrexed,0.0027194297216049696
62,Neutrófilos_quartile3,0.0027179967808082317
44,Linfocitos_std,0.0027102522143943293
271,Potasio_initial,0.0027099635516570366
152,Potasio_quartile1,0.002701795145435205
216,Fosfatasa Alcalina_kurtosis,0.002701386537498939
59,Neutrófilos_skewness,0.0027011719631463253
261,Plaquetas_initial,0.0026947104584317087
64,Neutrófilos_rms,0.002694174380584963
79,TTPa (s)_min,0.0026918427110027548
99,Glucosa_kurtosis,0.0026910938477636573
55,Neutrófilos_mean,0.0026905883571427223
183,GPT_min,0.0026817072708748392
323,CelPeq,0.0026753527159383726
103,Glucosa_rms,0.0026739868306656723
163,Calcio_skewness,0.0026731594811497607
626,missingindicator_GPT_initial,0.002668938040217054
260,Hemoglobina_initial,0.0026668480151825135
354,Cardiopatía,0.002661895045791096
23,Plaquetas_quartile3,0.0026577672125043684
33,Leucocitos_skewness,0.0026541347881692953
51,Linfocitos_rms,0.002650107114207254
75,TP (s)_quartile3,0.002649983517789226
