feature,importance,C_value
VIRUS.1,2.0157970506697236,10.0
TNMIV,0.16642938123885254,10.0
Adenocarcinoma,0.12483357994903539,10.0
Linfocitos_sum,0.12233477690193748,10.0
Radioterapia,0.11621777063219174,10.0
Paclitaxel,0.1073111056847983,10.0
Calcio_std,0.10321188017640816,10.0
TNMCOD,0.09699446982145894,10.0
Albumina_max,0.09272162560515468,10.0
Adenoescamoso,0.09013395017788824,10.0
Hemoglobina_min,0.09001180567606705,10.0
TEP,0.08801631721377043,10.0
Linea1Pembro,0.0830950699034598,10.0
EnfNRL,0.08109182022378429,10.0
Linea1Cisplatino,0.08070445254140024,10.0
EPOCAsma,0.07718303564360669,10.0
Albumina_homogeneous,0.07442407596013143,10.0
FRA,0.07439310011520123,10.0
Sodio_sum,0.07215725628702795,10.0
OtrosFarmacos,0.07031648229134138,10.0
Hemoglobina_median,0.0702147850027269,10.0
Bevacizumab,0.0693775094833095,10.0
Albumina_iqr,0.0681837834495464,10.0
Glucosa_std,0.06814139459038786,10.0
HistOtros,0.0658586773338545,10.0
Linea1Beva,0.06585548949199825,10.0
CIsquémica,0.06573992015054732,10.0
Plaquetas_kurtosis,0.06533026540203912,10.0
Neutrófilos_iqr,0.06501773976920851,10.0
CelPeq,0.06392126228321238,10.0
Fosfatasa Alcalina_median,0.06371778753301635,10.0
Sexo,0.06300675100515929,10.0
Linea1Etoposido,0.061132120972807485,10.0
Neutrófilos_min,0.06101197351612209,10.0
Etoposido,0.05975642609418924,10.0
Creatinina_min,0.05892826373630244,10.0
CAurinario,0.05747879580344932,10.0
Bilirrubina total_median,0.05705911237575085,10.0
Glucosa_iqr,0.05703345569816597,10.0
Calcio_homogeneous,0.05583521291720679,10.0
Potasio_skewness,0.055790016953328546,10.0
EnfCerebroVascular,0.0557235242544322,10.0
Leucocitos_quartile3,0.0554835887508854,10.0
Irinotecan,0.054483934501113725,10.0
NeoHEM,0.05435746479820725,10.0
TTPa (s)_sum,0.0543317270431052,10.0
LDH_iqr,0.05309495179720199,10.0
LDH_min,0.052114559849784574,10.0
ERC,0.05189579133714181,10.0
GPT_skewness,0.05168366445844248,10.0
Pemetrexed,0.051188675125940275,10.0
Carboplatino,0.051188675125940275,10.0
Hemoglobina_sum,0.05090240394500229,10.0
TTPa (s)_homogeneous,0.05000247590286997,10.0
missingindicator_Urea_initial,0.04841405372325625,10.0
Bilirrubina total_kurtosis,0.048291066880825066,10.0
missingindicator_GOT_initial,0.047270373854247365,10.0
Glucosa_skewness,0.04711793251362078,10.0
missingindicator_Sodio_initial,0.047095034144987676,10.0
missingindicator_Potasio_initial,0.047095034144987676,10.0
Cardiopatía,0.04641530167841153,10.0
AIT,0.04639368126963226,10.0
GOT_kurtosis,0.046251507873894676,10.0
Plaquetas_initial,0.045171419044465484,10.0
Glucosa_kurtosis,0.04492346673311643,10.0
Alcohol,0.04466959451198784,10.0
LDH_max,0.04458089783060137,10.0
Leucocitos_initial,0.044498379585186626,10.0
GOT_mean,0.04393337124971549,10.0
GGT_skewness,0.043171078033789785,10.0
Linfocitos_skewness,0.04251545631907592,10.0
Sodio_min,0.042474164273540845,10.0
Sodio_iqr,0.042234680886674626,10.0
Albumina_min,0.042191028881223044,10.0
TP (s)_iqr,0.04001279926088458,10.0
Plaquetas_quartile1,0.03998791575113968,10.0
Calcio_iqr,0.039686464035528744,10.0
GOT_skewness,0.03966545408772195,10.0
missingindicator_Bilirrubina total_initial,0.039661728145605354,10.0
Hemoglobina_initial,0.03948619580442449,10.0
Linea1Gemcitabina,0.03946439083214847,10.0
Nivolumab,0.03916648712530745,10.0
GPT_initial,0.03840324775890187,10.0
Afatinib,0.03838408351829341,10.0
Vinorelbina,0.03812466849133498,10.0
Neutrófilos_quartile1,0.038062890955503616,10.0
GOT_min,0.0379368171035255,10.0
LDH_initial,0.036852314485326304,10.0
Glucosa_quartile1,0.03680799200398642,10.0
Linea1Vinorelbina,0.03679111436528551,10.0
Creatinina_std,0.03650560664698871,10.0
Plaquetas_std,0.03646128379943996,10.0
GPT_min,0.03644382640387671,10.0
PulmonarIntersticial,0.036342532400768714,10.0
Plaquetas_sum,0.036292458340699406,10.0
GOT_median,0.03590992904822648,10.0
Glucosa_median,0.035844941872725126,10.0
TTPa (s)_min,0.035349308202386666,10.0
Sodio_std,0.03515230024749687,10.0
missingindicator_LDH_initial,0.03487806169318721,10.0
TP (s)_std,0.03478838014071669,10.0
Neutrófilos_initial,0.03444258479141832,10.0
GPT_median,0.03379035402751551,10.0
Plaquetas_max,0.03363940832158573,10.0
Calcio_sum,0.03349275866214844,10.0
Hemoglobina_iqr,0.03303851824184713,10.0
Linfocitos_max,0.032864829429304444,10.0
Linfocitos_initial,0.03260155809054914,10.0
Hemoglobina_quartile1,0.03199229293516262,10.0
Neutrófilos_kurtosis,0.03199215577613195,10.0
ValvAórtica,0.03195082239190489,10.0
Calcio_min,0.03176510932430951,10.0
TTPa (s)_kurtosis,0.03158386096348915,10.0
GOT_initial,0.031581478273235285,10.0
GPT_kurtosis,0.031315108956947904,10.0
Urea_min,0.03130428443049122,10.0
Urea_max,0.03101354664282464,10.0
TP (s)_homogeneous,0.030983060772901166,10.0
Linfocitos_quartile1,0.03074062118929728,10.0
Neutrófilos_std,0.030644192838530378,10.0
Glucosa_sum,0.030369018128007907,10.0
Fosfatasa Alcalina_homogeneous,0.02998301746904855,10.0
GGT_max,0.02990357790557997,10.0
Potasio_min,0.0298462262839615,10.0
Durvalumab,0.029513361062631416,10.0
missingindicator_TTPa (s)_initial,0.029385326555795763,10.0
Plaquetas_homogeneous,0.029354147843629174,10.0
missingindicator_Calcio_initial,0.029331516323736196,10.0
Fosfatasa Alcalina_quartile3,0.029079457740520155,10.0
MelanomaPiel,0.02899180934743908,10.0
missingindicator_TP (s)_initial,0.028975003778743673,10.0
GPT_max,0.02879370576958462,10.0
GOT_std,0.028679913206269194,10.0
Leucocitos_skewness,0.02866658726745898,10.0
Linfocitos_rms,0.02856008139005395,10.0
GOT_quartile3,0.028345029634552734,10.0
Bilirrubina total_sum,0.028326347848835833,10.0
Calcio_quartile3,0.027953040705612834,10.0
Linfocitos_homogeneous,0.027746004899809603,10.0
CAORL,0.02770354999631781,10.0
Fosfatasa Alcalina_rms,0.027107755064162766,10.0
