feature,importance,C_value
Hyperlipidemia,2.004169150116712,10.0
Bone Mass (BM),1.278905696639821,10.0
Intracellular Water (ICW),1.2288949673790144,10.0
Total Body Fat Ratio (TBFR) (%),1.2045234215070788,10.0
Gender,0.9954562483273067,10.0
Coronary Artery Disease (CAD),0.8631556136931327,10.0
Hypothyroidism,0.8445935517992685,10.0
Visceral Fat Rating (VFR),0.6134922396567711,10.0
Height,0.5908277396408519,10.0
Diabetes Mellitus (DM),0.5749604882145796,10.0
Total Fat Content (TFC),0.5391042699539499,10.0
Body Mass Index (BMI),0.5390524611034365,10.0
Muscle Mass (MM),0.5156707806007811,10.0
Vitamin D,0.48313195168086154,10.0
Visceral Fat Area (VFA),0.45840320848220223,10.0
Hepatic Fat Accumulation (HFA),0.38028766590640095,10.0
Lean Mass (LM) (%),0.37029639143192533,10.0
Age,0.3661196485636046,10.0
Weight,0.3187193785198255,10.0
Hemoglobin (HGB),0.30693928344537075,10.0
Extracellular Fluid/Total Body Water (ECF/TBW),0.29805988174155645,10.0
High Density Lipoprotein (HDL),0.2047315284246511,10.0
Total Body Water (TBW),0.19683687164338046,10.0
Comorbidity,0.16584426152659432,10.0
Extracellular Water (ECW),0.1550600317927414,10.0
Body Protein Content (Protein) (%),0.14591838308090702,10.0
Total Cholesterol (TC),0.12686842132836773,10.0
Low Density Lipoprotein (LDL),0.0820146482762462,10.0
Aspartat Aminotransferaz (AST),0.0733870183490916,10.0
Alkaline Phosphatase (ALP),0.0722821197521489,10.0
Alanin Aminotransferaz (ALT),0.059672885426039,10.0
Visceral Muscle Area (VMA) (Kg),0.05648575430686276,10.0
Triglyceride,0.05262539866125475,10.0
Glucose,0.029844414103062,10.0
Obesity (%),0.0038103681895708965,10.0
C-Reactive Protein (CRP),0.002797398730235666,10.0
Glomerular Filtration Rate (GFR),0.00017910145949555486,10.0
Creatinine,1.4307691674318476e-05,10.0
