feature,importance,C_value
Hyperlipidemia,2.1873722324585505,10.0
Total Body Fat Ratio (TBFR) (%),1.5680503140327182,10.0
Intracellular Water (ICW),1.479364339557744,10.0
Bone Mass (BM),1.1291298412644657,10.0
Hypothyroidism,0.9338495844793036,10.0
Gender,0.7642995112796851,10.0
Diabetes Mellitus (DM),0.6322835177433345,10.0
Total Fat Content (TFC),0.6186287586790619,10.0
Coronary Artery Disease (CAD),0.6010903720008676,10.0
Vitamin D,0.5973821322234648,10.0
Lean Mass (LM) (%),0.5736069556624195,10.0
Muscle Mass (MM),0.4862901130350454,10.0
Height,0.4681242751069282,10.0
Age,0.3966880791255941,10.0
Extracellular Fluid/Total Body Water (ECF/TBW),0.3859181165047355,10.0
Visceral Fat Area (VFA),0.38529065320763006,10.0
Visceral Fat Rating (VFR),0.38422831896876747,10.0
Hemoglobin (HGB),0.35223893697819686,10.0
Extracellular Water (ECW),0.3263182639519494,10.0
Body Mass Index (BMI),0.26812442410320475,10.0
Hepatic Fat Accumulation (HFA),0.21030031431144255,10.0
Total Body Water (TBW),0.17207033506751862,10.0
Body Protein Content (Protein) (%),0.16420898168342526,10.0
Comorbidity,0.16105955193673624,10.0
Alkaline Phosphatase (ALP),0.1421511422315143,10.0
Total Cholesterol (TC),0.13768895506009318,10.0
Weight,0.11382708109479431,10.0
Aspartat Aminotransferaz (AST),0.10768696260995196,10.0
Low Density Lipoprotein (LDL),0.10163727272862977,10.0
High Density Lipoprotein (HDL),0.09783125772062748,10.0
Triglyceride,0.08969479339464008,10.0
Alanin Aminotransferaz (ALT),0.07608141554693856,10.0
Glucose,0.02336529809994823,10.0
Visceral Muscle Area (VMA) (Kg),0.013869497252431133,10.0
Obesity (%),0.00758549331664825,10.0
C-Reactive Protein (CRP),0.0015569266938518847,10.0
Glomerular Filtration Rate (GFR),0.00016724907404294087,10.0
Creatinine,3.644342300236752e-05,10.0
