feature,importance,C_value
Intracellular Water (ICW),1.867101245810321,10.0
Hyperlipidemia,1.5583541532536977,10.0
Bone Mass (BM),1.40496738530478,10.0
Total Body Fat Ratio (TBFR) (%),1.1589605375347038,10.0
Hypothyroidism,0.9876168662938087,10.0
Gender,0.9813507117662086,10.0
Diabetes Mellitus (DM),0.716253458016336,10.0
Coronary Artery Disease (CAD),0.6325967857693985,10.0
Extracellular Water (ECW),0.5141940884384525,10.0
Vitamin D,0.4754390073046763,10.0
Muscle Mass (MM),0.4612810311230653,10.0
Total Body Water (TBW),0.4205201688174587,10.0
Height,0.33624641028529867,10.0
Lean Mass (LM) (%),0.3158224527662268,10.0
Hepatic Fat Accumulation (HFA),0.3017386741765205,10.0
Total Fat Content (TFC),0.2763191700016695,10.0
Hemoglobin (HGB),0.26959946359837333,10.0
Visceral Fat Rating (VFR),0.2541772406755634,10.0
Body Protein Content (Protein) (%),0.2288952514093731,10.0
Age,0.21175877680201777,10.0
Total Cholesterol (TC),0.16717183123719276,10.0
Visceral Fat Area (VFA),0.16000548837059347,10.0
Extracellular Fluid/Total Body Water (ECF/TBW),0.14534126317996693,10.0
Visceral Muscle Area (VMA) (Kg),0.13170166317124102,10.0
High Density Lipoprotein (HDL),0.12971382084346392,10.0
Low Density Lipoprotein (LDL),0.11117631790258203,10.0
Triglyceride,0.10772770878053496,10.0
Body Mass Index (BMI),0.09800049938324329,10.0
Aspartat Aminotransferaz (AST),0.08655977277180006,10.0
Comorbidity,0.05887360913181357,10.0
Alkaline Phosphatase (ALP),0.047350397788568366,10.0
Alanin Aminotransferaz (ALT),0.04321251354184316,10.0
Glucose,0.026732780870104503,10.0
Weight,0.021353097114029995,10.0
Obesity (%),0.007073532678712173,10.0
C-Reactive Protein (CRP),0.0024527906464640583,10.0
Creatinine,0.000276636417928643,10.0
Glomerular Filtration Rate (GFR),0.00013376523229599664,10.0
