feature,importance,C_value
Hyperlipidemia,1.8859608164640502,10.0
Intracellular Water (ICW),1.3997611866335766,10.0
Bone Mass (BM),1.0509988982547576,10.0
Total Body Fat Ratio (TBFR) (%),0.9938610615973309,10.0
Hypothyroidism,0.9073207500323267,10.0
Gender,0.8861381799992137,10.0
Diabetes Mellitus (DM),0.6784735237608539,10.0
Coronary Artery Disease (CAD),0.6664624615816137,10.0
Extracellular Water (ECW),0.5882513464161389,10.0
Vitamin D,0.5505151573883175,10.0
Height,0.4952519014051785,10.0
Muscle Mass (MM),0.4946522555055291,10.0
Total Fat Content (TFC),0.47708047091471295,10.0
Body Mass Index (BMI),0.3871197996268327,10.0
Total Body Water (TBW),0.3834674169579626,10.0
Visceral Fat Area (VFA),0.30583796985695744,10.0
Visceral Fat Rating (VFR),0.29425319164904146,10.0
Hemoglobin (HGB),0.28800041030371687,10.0
Age,0.27391600999610355,10.0
Hepatic Fat Accumulation (HFA),0.26197713759144625,10.0
Extracellular Fluid/Total Body Water (ECF/TBW),0.22219103223905326,10.0
High Density Lipoprotein (HDL),0.18629518638784567,10.0
Total Cholesterol (TC),0.174626381172678,10.0
Weight,0.15536875045448473,10.0
Comorbidity,0.14211548633266732,10.0
Low Density Lipoprotein (LDL),0.08621481040444087,10.0
Triglyceride,0.0633107222428387,10.0
Alkaline Phosphatase (ALP),0.05997860206662733,10.0
Body Protein Content (Protein) (%),0.05286684337641815,10.0
Aspartat Aminotransferaz (AST),0.03218860157019389,10.0
Glucose,0.019967739455239216,10.0
Visceral Muscle Area (VMA) (Kg),0.01885870146599121,10.0
Lean Mass (LM) (%),0.012506935022015189,10.0
Obesity (%),0.007399320223417304,10.0
Alanin Aminotransferaz (ALT),0.0069355722629771705,10.0
C-Reactive Protein (CRP),0.001073750684063519,10.0
Glomerular Filtration Rate (GFR),0.00013546277773895986,10.0
Creatinine,8.308288291548999e-07,10.0
