feature,importance,C_value
Hyperlipidemia,2.094459738769368,10.0
Bone Mass (BM),1.815108433896918,10.0
Intracellular Water (ICW),1.1908300563444596,10.0
Body Mass Index (BMI),1.0522019017720576,10.0
Hypothyroidism,1.0274008900892595,10.0
Obesity (%),0.9965207425481813,10.0
Total Body Fat Ratio (TBFR) (%),0.9083238068159643,10.0
Lean Mass (LM) (%),0.7473006594553047,10.0
Coronary Artery Disease (CAD),0.7376528321056411,10.0
Gender,0.7324161088839678,10.0
Height,0.6923413813179587,10.0
Diabetes Mellitus (DM),0.6649660899331449,10.0
Muscle Mass (MM),0.6613239888226768,10.0
Extracellular Fluid/Total Body Water (ECF/TBW),0.49815945831049036,10.0
Visceral Fat Area (VFA),0.4734059057803837,10.0
Hemoglobin (HGB),0.46256109952090213,10.0
Age,0.4606017462311108,10.0
Vitamin D,0.4225540315288674,10.0
Body Protein Content (Protein) (%),0.40805247785170995,10.0
Visceral Fat Rating (VFR),0.3680041523384886,10.0
Weight,0.3199077978124064,10.0
Total Fat Content (TFC),0.2670700199750474,10.0
Hepatic Fat Accumulation (HFA),0.26395957137134757,10.0
Total Body Water (TBW),0.23786479938833113,10.0
High Density Lipoprotein (HDL),0.19550977157002608,10.0
Visceral Muscle Area (VMA) (Kg),0.1675572404188349,10.0
Extracellular Water (ECW),0.16597181526956964,10.0
Comorbidity,0.15647476162346446,10.0
Total Cholesterol (TC),0.10397458967166728,10.0
Alkaline Phosphatase (ALP),0.08825096788993295,10.0
Triglyceride,0.07430948788941467,10.0
Glomerular Filtration Rate (GFR),0.07102860088253934,10.0
Low Density Lipoprotein (LDL),0.034392286443588944,10.0
Alanin Aminotransferaz (ALT),0.028353781710234664,10.0
Glucose,0.023844396280842655,10.0
Aspartat Aminotransferaz (AST),0.016551413681575,10.0
C-Reactive Protein (CRP),0.003989349962337878,10.0
Creatinine,1.8941822899647516e-05,10.0
