feature,importance,C_value
Hyperlipidemia,1.593491336049113,10.0
Intracellular Water (ICW),1.2186669289870953,10.0
Bone Mass (BM),1.1502275789773686,10.0
Coronary Artery Disease (CAD),1.0116168625100856,10.0
Gender,0.95566940935419,10.0
Hypothyroidism,0.9539156825459717,10.0
Total Body Fat Ratio (TBFR) (%),0.7064406495076543,10.0
Diabetes Mellitus (DM),0.7058629147976515,10.0
Height,0.6489768902285525,10.0
Extracellular Water (ECW),0.5701864892906712,10.0
Vitamin D,0.49041526126904805,10.0
Total Fat Content (TFC),0.4613458260832923,10.0
Muscle Mass (MM),0.44664262756618256,10.0
Hepatic Fat Accumulation (HFA),0.3289216642606932,10.0
Lean Mass (LM) (%),0.32438765440488454,10.0
Body Mass Index (BMI),0.3161507063787867,10.0
Hemoglobin (HGB),0.2730918448139359,10.0
Body Protein Content (Protein) (%),0.241184719212807,10.0
High Density Lipoprotein (HDL),0.2175180503150031,10.0
Total Cholesterol (TC),0.21243317277773405,10.0
Visceral Muscle Area (VMA) (Kg),0.20901449569275052,10.0
Extracellular Fluid/Total Body Water (ECF/TBW),0.2028151062629478,10.0
Visceral Fat Rating (VFR),0.17951498798987708,10.0
Total Body Water (TBW),0.16022639717741533,10.0
Triglyceride,0.13239377220274887,10.0
Low Density Lipoprotein (LDL),0.12226681092651305,10.0
Age,0.12083266780262936,10.0
Aspartat Aminotransferaz (AST),0.11028769156447234,10.0
Alanin Aminotransferaz (ALT),0.09326961945525292,10.0
Comorbidity,0.0811280911817593,10.0
Alkaline Phosphatase (ALP),0.06012731103111367,10.0
Visceral Fat Area (VFA),0.035380932432239255,10.0
Weight,0.032804936427587916,10.0
Glucose,0.016991576738158626,10.0
Obesity (%),0.007069510483202249,10.0
C-Reactive Protein (CRP),0.0009283989476896145,10.0
Glomerular Filtration Rate (GFR),0.0003484389240518879,10.0
Creatinine,6.728468807327055e-05,10.0
