feature,importance,C_value
VIRUS.1,1.9505637023180824,1.0
Adenoescamoso,0.12346346383441918,1.0
Adenocarcinoma,0.11287478072394652,1.0
TNMIV,0.09776276798621962,1.0
CelPeq,0.0903056212924671,1.0
OtrosFarmacos,0.09018755605519516,1.0
Neutrófilos_min,0.08050735598634305,1.0
TNMCOD,0.0763982066318313,1.0
Albumina_max,0.07090574701517936,1.0
HistOtros,0.06914169472179134,1.0
Paclitaxel,0.06641258929710679,1.0
Linfocitos_sum,0.06423587782340179,1.0
Calcio_std,0.0639102665679165,1.0
TEP,0.06187349718781664,1.0
CIsquémica,0.060617339481918886,1.0
EnfNRL,0.0595012843271683,1.0
Sodio_sum,0.05941882021678301,1.0
Linea1Cisplatino,0.05872256496321941,1.0
Albumina_homogeneous,0.057382732524375764,1.0
TP (s)_std,0.05449344611451752,1.0
Epidermoide,0.05447962665532518,1.0
CAurinario,0.053238613181438604,1.0
Cisplatino,0.05264803277666509,1.0
Linea1Pembro,0.05188872941300158,1.0
Linfocitos_min,0.05168777034655108,1.0
GGT_median,0.05085143870598523,1.0
Etoposido,0.050808682347239426,1.0
Radioterapia,0.050733567240576725,1.0
EnfCerebroVascular,0.0506466977199273,1.0
Linea1Gemcitabina,0.04916594232568566,1.0
Hemoglobina_median,0.04859655929671211,1.0
missingindicator_GOT_initial,0.04746056903855385,1.0
PulmonarIntersticial,0.046850114802092446,1.0
Potasio_quartile1,0.04531740341276247,1.0
Sodio_iqr,0.04493818206781681,1.0
Neutrófilos_quartile3,0.04481811466369767,1.0
Linfocitos_quartile3,0.04480882942242322,1.0
Neutrófilos_std,0.044788574572313784,1.0
Linea1Etoposido,0.044139544999981295,1.0
LDH_min,0.04385610133129537,1.0
Plaquetas_kurtosis,0.04337679602926447,1.0
missingindicator_Urea_initial,0.04331503117511703,1.0
Cardiopatía,0.04293734320904582,1.0
Sodio_min,0.042161475682825356,1.0
Hemoglobina_min,0.04149222908127732,1.0
Hepatopatía,0.0413994600065605,1.0
Urea_min,0.04107481028490068,1.0
Hemoglobina_quartile1,0.04065816089268518,1.0
Carboplatino,0.04039004731796337,1.0
Pemetrexed,0.04039004731796337,1.0
Urea_sum,0.03986904693423892,1.0
Creatinina_min,0.03817591486163875,1.0
Irinotecan,0.03799904510893567,1.0
Artropatía,0.037553957208554305,1.0
LDH_std,0.0373760975501496,1.0
Bilirrubina total_median,0.03725170668817557,1.0
Albumina_iqr,0.036987907003376626,1.0
missingindicator_Calcio_initial,0.03665159979073866,1.0
GPT_std,0.03651676949973565,1.0
Sodio_quartile1,0.036514627984838274,1.0
Alectinib,0.03637370542065603,1.0
Plaquetas_quartile1,0.03621606769194188,1.0
Durvalumab,0.03596352027800009,1.0
Bevacizumab,0.0357899027692294,1.0
Leucocitos_initial,0.03527399013541435,1.0
Leucocitos_sum,0.03517059134437062,1.0
Leucocitos_quartile3,0.035148195783339865,1.0
GPT_mean,0.03500664217770988,1.0
Potasio_skewness,0.034606051423316866,1.0
Urea_max,0.03426507085284835,1.0
Calcio_sum,0.034158731950814286,1.0
Leucocitos_iqr,0.03384862679305172,1.0
EPOCAsma,0.033734843375824525,1.0
Creatinina_median,0.03340162708443231,1.0
LDH_quartile3,0.0328704556837321,1.0
ValvMitral,0.03273186167669263,1.0
Hemoglobina_iqr,0.03234007250193347,1.0
GOT_mean,0.031906215825323,1.0
Urea_iqr,0.03187573469569428,1.0
NeoHEM,0.03183194904263742,1.0
Crizotinib,0.031771484861886065,1.0
GPT_min,0.031596135024986156,1.0
Sodio_median,0.03159024405419685,1.0
Glucosa_std,0.031366461235862904,1.0
Sodio_quartile3,0.03091807777276111,1.0
Fosfatasa Alcalina_quartile1,0.03071089697173163,1.0
TTPa (s)_sum,0.03068395323698161,1.0
Linea1Beva,0.03024091529993295,1.0
TTPa (s)_min,0.03017171159699469,1.0
Fosfatasa Alcalina_median,0.030149676519295763,1.0
Neutrófilos_median,0.030114168452793355,1.0
Glucosa_iqr,0.02907792340678471,1.0
Sexo,0.029047278836071416,1.0
GPT_homogeneous,0.02901728573232458,1.0
Potasio_rms,0.02884257923935111,1.0
TP (s)_iqr,0.028767842931913087,1.0
Neutrófilos_quartile1,0.028680393620996406,1.0
TTPa (s)_iqr,0.028653006648910108,1.0
Potasio_max,0.028485454980907546,1.0
LDH_iqr,0.028435622783713147,1.0
GGT_max,0.02831300337216838,1.0
Fosfatasa Alcalina_max,0.028021203382049994,1.0
PrótesisArticular,0.027944239964314225,1.0
Linea1Pacli,0.02784821165546558,1.0
Neutrófilos_initial,0.02762045723245888,1.0
Fosfatasa Alcalina_quartile3,0.027518952018644207,1.0
GPT_skewness,0.027311303780886143,1.0
Urea_kurtosis,0.026906454202154675,1.0
Bilirrubina total_mean,0.026761062902206915,1.0
TP (s)_max,0.02653278516308498,1.0
Hemoglobina_initial,0.02620825717306807,1.0
LDH_max,0.026094012700052904,1.0
Sodio_mean,0.02583871184270595,1.0
Fosfatasa Alcalina_min,0.025783067641421097,1.0
GOT_min,0.025452363414135946,1.0
Linea1Carbo,0.025202565529578638,1.0
Calcio_quartile1,0.02507560228386502,1.0
GOT_median,0.02479750871966403,1.0
Leucocitos_std,0.02471306752994101,1.0
GOT_kurtosis,0.024628859375815493,1.0
Fosfatasa Alcalina_rms,0.0245837194316879,1.0
Docetaxel,0.024421268309202677,1.0
GGT_sum,0.024254356711348034,1.0
Albumina_min,0.02416720266453072,1.0
EnfDigest,0.02414272871986504,1.0
CAORL,0.023950088070359383,1.0
LDH_rms,0.023924163705689824,1.0
Potasio_std,0.023500088108365895,1.0
TTPa (s)_quartile3,0.02334718510691118,1.0
CAneuroendocrino,0.02298874485578905,1.0
Potasio_min,0.022978050384336264,1.0
GGT_std,0.022834706877732005,1.0
Leucocitos_kurtosis,0.022743611731494723,1.0
CADigestivo,0.022588227967222697,1.0
Potasio_quartile3,0.022417041633854048,1.0
Calcio_quartile3,0.02227754914469259,1.0
Pembrolizumab,0.022087247094341192,1.0
Potasio_homogeneous,0.02170886507568571,1.0
GGT_rms,0.021496784924721592,1.0
Sodio_rms,0.02146784950650663,1.0
missingindicator_Bilirrubina total_initial,0.021181085891834525,1.0
Plaquetas_median,0.021102495698426108,1.0
GGT_min,0.020850411835764467,1.0
Fosfatasa Alcalina_homogeneous,0.020809332292490094,1.0
GOT_homogeneous,0.020717853616097077,1.0
Neutrófilos_max,0.02069372767737214,1.0
Creatinina_skewness,0.020602249489966903,1.0
Trasplante,0.020450360804899273,1.0
Creatinina_rms,0.02027688929972066,1.0
QTprevia,0.020244193385730688,1.0
Potasio_mean,0.020092489347445213,1.0
Hemoglobina_sum,0.020063314697458406,1.0
GGT_skewness,0.020034086057232763,1.0
missingindicator_Potasio_initial,0.01993815632009461,1.0
missingindicator_Sodio_initial,0.01993815632009461,1.0
Leucocitos_rms,0.019836300482628362,1.0
Leucocitos_max,0.019599985678035392,1.0
TTPa (s)_mean,0.019575472824148663,1.0
Hemoglobina_kurtosis,0.019328330735043395,1.0
Leucocitos_skewness,0.019260791194993562,1.0
Neutrófilos_mean,0.01920569517280456,1.0
Calcio_iqr,0.01904485046170936,1.0
Fosfatasa Alcalina_initial,0.018945490753336482,1.0
Albumina_quartile1,0.018528182179231648,1.0
NºLineas,0.017888049955333697,1.0
Sodio_max,0.01784747377785129,1.0
GOT_std,0.01779543119385317,1.0
TTPa (s)_homogeneous,0.01758630277422022,1.0
GPT_max,0.017285709759947566,1.0
missingindicator_Albumina_initial,0.017160962597884678,1.0
LDH_homogeneous,0.017134282540776532,1.0
GGT_quartile3,0.016967583678270667,1.0
Urea_quartile1,0.0169497618501654,1.0
GOT_skewness,0.016832951102827887,1.0
TP (s)_median,0.016782569565706767,1.0
Vinorelbina,0.0167353525596891,1.0
FRA,0.016726167763793515,1.0
Bilirrubina total_iqr,0.016629380974176246,1.0
Creatinina_quartile1,0.016574004716406916,1.0
GGT_homogeneous,0.016454504260593236,1.0
CAmama,0.01635302938189549,1.0
Urea_median,0.016343105186516393,1.0
LDH_initial,0.01618772855447714,1.0
Calcio_homogeneous,0.016156066637417577,1.0
Bilirrubina total_sum,0.016155814526745086,1.0
Creatinina_max,0.01611668772984273,1.0
Linfocitos_rms,0.015982477909211118,1.0
AIT,0.015936719687963997,1.0
Osimertinib,0.015883674662597883,1.0
Neutrófilos_iqr,0.01571393083574699,1.0
Potasio_initial,0.015666552713101838,1.0
Leucocitos_mean,0.0155377311513576,1.0
Erlotinib,0.015536644756062182,1.0
NºLineasVO,0.015424322952344144,1.0
Hemoglobina_max,0.015383643871144707,1.0
Urea_std,0.015330405300947139,1.0
GPT_quartile3,0.015276028062839191,1.0
Urea_rms,0.015240020524223765,1.0
GPT_iqr,0.015065696878105245,1.0
TP (s)_min,0.015054605794143704,1.0
Neutrófilos_skewness,0.015019099148922271,1.0
Creatinina_std,0.015002865316722257,1.0
TP (s)_sum,0.014998714857450484,1.0
LDH_mean,0.01499345001821521,1.0
Bilirrubina total_kurtosis,0.014971629358529023,1.0
DM,0.014940530866844678,1.0
GPT_median,0.014809822841041018,1.0
Urea_quartile3,0.014748662507338268,1.0
Leucocitos_median,0.014684256929424183,1.0
GGT_mean,0.014598217661950226,1.0
Fosfatasa Alcalina_iqr,0.0143832475071324,1.0
missingindicator_GGT_initial,0.01426496638785091,1.0
missingindicator_Creatinina_initial,0.014156379260078764,1.0
missingindicator_Glucosa_initial,0.01406846900990262,1.0
missingindicator_TTPa (s)_initial,0.013587097773361586,1.0
Afatinib,0.013408052406128848,1.0
Sodio_std,0.013341812545657583,1.0
TP (s)_kurtosis,0.013307218801007506,1.0
Calcio_median,0.013275419889428236,1.0
missingindicator_TP (s)_initial,0.0131799183144353,1.0
Plaquetas_sum,0.012978195883829025,1.0
Sodio_kurtosis,0.012820985259969771,1.0
Plaquetas_iqr,0.012784744839979193,1.0
TTPa (s)_kurtosis,0.012760557112541706,1.0
Calcio_mean,0.012728774990223565,1.0
Sodio_initial,0.012697812605762322,1.0
Plaquetas_mean,0.012524566893604797,1.0
Creatinina_mean,0.012375157761991764,1.0
MelanomaPiel,0.012336060234489315,1.0
Hemoglobina_mean,0.01218676174937715,1.0
Glucosa_mean,0.012177244747991997,1.0
Bilirrubina total_rms,0.01213492137497436,1.0
Albumina_initial,0.011761961432401517,1.0
Calcio_initial,0.011692523097314594,1.0
Gemcitabina,0.011511386095610239,1.0
Linfocitos_median,0.011436619852165219,1.0
Traqueostomía,0.011288413193151943,1.0
Hemoglobina_rms,0.011191385302179077,1.0
TTPa (s)_median,0.011158200306843254,1.0
LDH_kurtosis,0.011123118850527913,1.0
Leucocitos_quartile1,0.011059615928258243,1.0
Gefitinib,0.011026619445732208,1.0
Potasio_median,0.0109396596561773,1.0
TP (s)_initial,0.010932362166916367,1.0
Alcohol,0.010893514789044458,1.0
GOT_quartile1,0.01077804419686913,1.0
Plaquetas_min,0.010775591172146184,1.0
Glucosa_kurtosis,0.010693460403923497,1.0
Sodio_skewness,0.010631666868841027,1.0
Bilirrubina total_homogeneous,0.010627436285050699,1.0
Potasio_kurtosis,0.010439372792955254,1.0
Indiferenciado,0.010296574914093906,1.0
Calcio_max,0.010126221336135431,1.0
Calcio_kurtosis,0.010090344764816826,1.0
Bilirrubina total_quartile3,0.00990653466134859,1.0
Fosfatasa Alcalina_skewness,0.009651453414347253,1.0
LDH_quartile1,0.009557089866046817,1.0
Linea1Atezo,0.009476829523555165,1.0
Calcio_rms,0.00936225253536837,1.0
ERC,0.009330441035562556,1.0
Atezolumab,0.009299770075079313,1.0
LDH_skewness,0.009132788384261717,1.0
Bilirrubina total_std,0.00910688560202233,1.0
Hemoglobina_std,0.009045102106919433,1.0
GPT_rms,0.009038298749688622,1.0
Hemoglobina_homogeneous,0.008833608723331757,1.0
LES,0.008803237940400844,1.0
missingindicator_Fosfatasa Alcalina_initial,0.008792151851895708,1.0
InjertoCV,0.008774660034261958,1.0
Glucosa_quartile3,0.00873548817501913,1.0
Mesotelioma,0.008658362018366138,1.0
Linfocitos_skewness,0.008640344684594757,1.0
CAóseo,0.008609993001010834,1.0
Linfocitos_quartile1,0.008601336305279898,1.0
Glucosa_max,0.008598320633449147,1.0
Fosfatasa Alcalina_sum,0.008414963899098364,1.0
Albumina_quartile3,0.008332068825812276,1.0
Linfocitos_max,0.008214763820618165,1.0
TP (s)_mean,0.008151391334976414,1.0
Hemoglobina_quartile3,0.00807736257654589,1.0
GPT_kurtosis,0.008021583828512896,1.0
Albumina_rms,0.008021195287948802,1.0
TP (s)_skewness,0.007998129389277958,1.0
Linfocitos_mean,0.007972439536938233,1.0
Creatinina_iqr,0.007966296785051542,1.0
Glucosa_median,0.007945613001824005,1.0
Glucosa_min,0.00781201593415119,1.0
Creatinina_sum,0.007704608113049334,1.0
Albumina_mean,0.007677396885730451,1.0
Plaquetas_skewness,0.007644294368500825,1.0
TTPa (s)_quartile1,0.007632863401797741,1.0
Linfocitos_std,0.007626128416264957,1.0
Plaquetas_rms,0.007600561782507134,1.0
Albumina_kurtosis,0.007422653457277675,1.0
Linea1Pemetrexed,0.0074166641603164675,1.0
Creatinina_kurtosis,0.007391076112395834,1.0
Bilirrubina total_min,0.007368649324690886,1.0
missingindicator_Hemoglobina_initial,0.007236504644084133,1.0
missingindicator_Leucocitos_initial,0.007236504644084133,1.0
missingindicator_Neutrófilos_initial,0.007236504644084133,1.0
LDH_median,0.007231195005402232,1.0
Plaquetas_initial,0.007205769611373612,1.0
GPT_quartile1,0.007109387546233032,1.0
Creatinina_initial,0.0070386105066010465,1.0
GGT_quartile1,0.006995235246268782,1.0
GPT_initial,0.006942413234143857,1.0
Potasio_iqr,0.006835669820912188,1.0
GOT_initial,0.006686567386574242,1.0
Calcio_skewness,0.006676064142063593,1.0
missingindicator_TNMIV,0.006671634894768035,1.0
Potasio_sum,0.00664320094623373,1.0
missingindicator_GOT_kurtosis,0.006639744456872875,1.0
missingindicator_GOT_rms,0.006639744456872875,1.0
missingindicator_GOT_median,0.006639744456872875,1.0
missingindicator_GOT_skewness,0.006639744456872875,1.0
missingindicator_GOT_quartile1,0.006639744456872875,1.0
missingindicator_GOT_mean,0.006639744456872875,1.0
missingindicator_GOT_max,0.006639744456872875,1.0
missingindicator_GOT_sum,0.006639744456872875,1.0
missingindicator_GOT_std,0.006639744456872875,1.0
missingindicator_GOT_min,0.006639744456872875,1.0
missingindicator_GOT_quartile3,0.006639744456872875,1.0
missingindicator_GOT_iqr,0.006639744456872875,1.0
Bilirrubina total_max,0.0063926247804960085,1.0
missingindicator_Plaquetas_initial,0.006369854784504456,1.0
missingindicator_Linfocitos_initial,0.006369854784504456,1.0
GOT_max,0.006284009987697996,1.0
Creatinina_homogeneous,0.006274834884869081,1.0
missingindicator_Linea1Etoposido,0.00624324394363796,1.0
missingindicator_Linea1Pembro,0.00624324394363796,1.0
missingindicator_Linea1Pemetrexed,0.00624324394363796,1.0
missingindicator_Linea1Gemcitabina,0.0062432439436379585,1.0
missingindicator_Linea1Pacli,0.0062432439436379585,1.0
missingindicator_Linea1Vinorelbina,0.0062432439436379585,1.0
missingindicator_Linea1Nivo,0.0062432439436379585,1.0
missingindicator_Linea1Atezo,0.0062432439436379585,1.0
missingindicator_Linea1Carbo,0.0062432439436379585,1.0
missingindicator_Linea1Beva,0.0062432439436379585,1.0
missingindicator_Linea1Cisplatino,0.0062432439436379585,1.0
Plaquetas_std,0.0062219618748801265,1.0
DosisRT,0.006219486924384211,1.0
Linea1Vinorelbina,0.006148430697293562,1.0
Glucosa_initial,0.0060124700906683546,1.0
Glucosa_rms,0.0056975334278434936,1.0
Bilirrubina total_quartile1,0.005607472146764847,1.0
Urea_skewness,0.0055743956233678515,1.0
ValvAórtica,0.005533493581863863,1.0
Glucosa_sum,0.005508450249217126,1.0
missingindicator_GPT_initial,0.0054975806694962225,1.0
GPT_sum,0.00544520370001748,1.0
TP (s)_quartile1,0.00536533669789811,1.0
TTPa (s)_max,0.005256588528369953,1.0
Lorlatinib,0.005228818579103485,1.0
LDH_sum,0.005146850129489557,1.0
Fosfatasa Alcalina_kurtosis,0.005029810395563452,1.0
Plaquetas_homogeneous,0.00499936211925282,1.0
missingindicator_Calcio_kurtosis,0.004982497147861929,1.0
missingindicator_Calcio_sum,0.004982497147861929,1.0
missingindicator_Calcio_skewness,0.004982497147861929,1.0
missingindicator_Calcio_mean,0.004982497147861929,1.0
missingindicator_Calcio_max,0.004982497147861929,1.0
missingindicator_Calcio_quartile1,0.004982497147861929,1.0
missingindicator_Calcio_rms,0.004982497147861929,1.0
missingindicator_Calcio_quartile3,0.004982497147861929,1.0
missingindicator_Calcio_std,0.004982497147861929,1.0
missingindicator_Calcio_min,0.004982497147861929,1.0
missingindicator_Calcio_median,0.004982497147861929,1.0
missingindicator_Calcio_iqr,0.004982497147861929,1.0
Plaquetas_quartile3,0.004980529053298789,1.0
Linfocitos_initial,0.004792499701661276,1.0
Calcio_min,0.004790869851360011,1.0
Linfocitos_homogeneous,0.00476526448404615,1.0
Bilirrubina total_initial,0.004601916167312728,1.0
missingindicator_Linfocitos_max,0.004473016537079452,1.0
missingindicator_Plaquetas_mean,0.004473016537079452,1.0
missingindicator_Plaquetas_std,0.004473016537079452,1.0
missingindicator_Plaquetas_skewness,0.004473016537079452,1.0
missingindicator_Plaquetas_median,0.004473016537079452,1.0
missingindicator_Linfocitos_quartile1,0.004473016537079452,1.0
missingindicator_Linfocitos_kurtosis,0.004473016537079452,1.0
missingindicator_Linfocitos_skewness,0.004473016537079452,1.0
missingindicator_Plaquetas_sum,0.004473016537079452,1.0
missingindicator_Linfocitos_rms,0.004473016537079452,1.0
missingindicator_Linfocitos_iqr,0.004473016537079452,1.0
missingindicator_Plaquetas_max,0.004473016537079452,1.0
missingindicator_Plaquetas_quartile1,0.004473016537079452,1.0
missingindicator_Plaquetas_kurtosis,0.004473016537079452,1.0
missingindicator_Plaquetas_iqr,0.004473016537079452,1.0
missingindicator_Plaquetas_quartile3,0.004473016537079452,1.0
missingindicator_Linfocitos_sum,0.004473016537079452,1.0
missingindicator_Linfocitos_std,0.004473016537079452,1.0
missingindicator_Linfocitos_median,0.004473016537079452,1.0
missingindicator_Linfocitos_mean,0.004473016537079452,1.0
missingindicator_Plaquetas_rms,0.004473016537079452,1.0
missingindicator_Linfocitos_min,0.004473016537079452,1.0
missingindicator_Plaquetas_min,0.004473016537079452,1.0
missingindicator_Linfocitos_quartile3,0.004473016537079452,1.0
Bilirrubina total_skewness,0.004468471781956596,1.0
TP (s)_rms,0.004451706446066734,1.0
Albumina_median,0.004422755953427347,1.0
GGT_initial,0.00430170273763082,1.0
missingindicator_LDH_mean,0.004248142237813697,1.0
missingindicator_LDH_rms,0.004248142237813697,1.0
missingindicator_LDH_iqr,0.004248142237813697,1.0
missingindicator_LDH_skewness,0.004248142237813697,1.0
missingindicator_LDH_min,0.004248142237813697,1.0
missingindicator_LDH_max,0.004248142237813697,1.0
