feature,importance,C_value
VIRUS.1,1.9491046074779204,1.0
TNMIV,0.1299965011779261,1.0
Adenoescamoso,0.1052503525230552,1.0
Adenocarcinoma,0.0886455399253742,1.0
HistOtros,0.08438798926551992,1.0
OtrosFarmacos,0.08434743738301566,1.0
CelPeq,0.0840727190334145,1.0
Radioterapia,0.08097127424447073,1.0
Albumina_homogeneous,0.07617069426769996,1.0
TNMCOD,0.0748236434153875,1.0
Linfocitos_sum,0.07400354326517511,1.0
CIsquémica,0.07250383526782934,1.0
Hemoglobina_min,0.0715441137267936,1.0
EPOCAsma,0.0710825455063788,1.0
Linea1Pembro,0.07006108972930057,1.0
Paclitaxel,0.06901698180477056,1.0
Linea1Cisplatino,0.06658217836881228,1.0
Albumina_max,0.06591568138027816,1.0
Sodio_sum,0.06556167846681847,1.0
TEP,0.06312955402388132,1.0
EnfNRL,0.06052692533554782,1.0
EnfCerebroVascular,0.05974769201052526,1.0
CAurinario,0.05866994638832036,1.0
Epidermoide,0.05863999376581129,1.0
Calcio_std,0.0586024848780147,1.0
Calcio_sum,0.05766820409328579,1.0
Neutrófilos_min,0.05385688453337163,1.0
Pemetrexed,0.05373611636227269,1.0
Carboplatino,0.05373611636227269,1.0
Hemoglobina_median,0.05367503373349975,1.0
GOT_mean,0.048719904599927095,1.0
GOT_median,0.04864641376901913,1.0
Linea1Etoposido,0.04801726770312908,1.0
Sodio_std,0.04739138838274912,1.0
LDH_min,0.04718847775401154,1.0
Linea1Carbo,0.04638739636520437,1.0
Irinotecan,0.045954957945838086,1.0
Etoposido,0.045777444027795176,1.0
Albumina_iqr,0.0448812009442343,1.0
Hemoglobina_sum,0.044452922723074495,1.0
Neutrófilos_quartile3,0.04440908480663235,1.0
missingindicator_GOT_initial,0.04405985606395867,1.0
Glucosa_iqr,0.04350099972085408,1.0
missingindicator_Calcio_initial,0.04331124110524115,1.0
GPT_initial,0.041889541510219216,1.0
Plaquetas_quartile1,0.04173251424747219,1.0
GPT_min,0.041318714394765706,1.0
Sodio_iqr,0.04112679554227919,1.0
Hemoglobina_iqr,0.04102588117786975,1.0
LDH_std,0.040694133879995154,1.0
Urea_sum,0.04056546678553835,1.0
Bilirrubina total_kurtosis,0.039751836594535864,1.0
CAORL,0.039213773162327804,1.0
LDH_max,0.03917297476021793,1.0
Traqueostomía,0.03901404346842959,1.0
