feature,importance,C_value
VIRUS.1,1.9403521978661957,1.0
TNMIV,0.11090350716161271,1.0
Adenoescamoso,0.10577817613849692,1.0
OtrosFarmacos,0.10536187995372946,1.0
Adenocarcinoma,0.09910554090250635,1.0
Linea1Cisplatino,0.08953879720585506,1.0
TNMCOD,0.08639469372228332,1.0
Linfocitos_sum,0.08146040260434491,1.0
Hemoglobina_min,0.07510043380448327,1.0
LDH_min,0.07415393794536433,1.0
CelPeq,0.07101250184759975,1.0
EnfCerebroVascular,0.06975955282897575,1.0
Calcio_std,0.06857286847100551,1.0
HistOtros,0.06821512034847614,1.0
Sodio_sum,0.06781585996503853,1.0
CIsquémica,0.0663447132380251,1.0
Albumina_max,0.06591330313969833,1.0
Pemetrexed,0.06543800567927854,1.0
Carboplatino,0.06543800567927854,1.0
missingindicator_Calcio_initial,0.06425144124386484,1.0
Epidermoide,0.06109985021743399,1.0
Radioterapia,0.056036160591952315,1.0
Paclitaxel,0.05601979331199576,1.0
GGT_median,0.0555670290227233,1.0
FRA,0.055535815466375996,1.0
Neutrófilos_std,0.053648036801388785,1.0
missingindicator_GOT_initial,0.05229520475715047,1.0
Sodio_iqr,0.051218917207729635,1.0
Albumina_homogeneous,0.05029577260934299,1.0
EnfNRL,0.050069106589693976,1.0
Neutrófilos_quartile3,0.04960711693011742,1.0
Hemoglobina_sum,0.04958692320936764,1.0
Etoposido,0.04939470436316818,1.0
Leucocitos_sum,0.049286090855942315,1.0
Linea1Carbo,0.049113575659546126,1.0
TEP,0.0487673547685699,1.0
Neutrófilos_min,0.04871834553254944,1.0
Albumina_iqr,0.04861237660657494,1.0
Hepatopatía,0.04616086204999654,1.0
Leucocitos_quartile3,0.04547651121191743,1.0
Alectinib,0.04526093816611534,1.0
EPOCAsma,0.04464757584386997,1.0
PulmonarIntersticial,0.04413926153506829,1.0
Potasio_skewness,0.04391158940416381,1.0
Hemoglobina_median,0.04387033125731023,1.0
Urea_sum,0.04366709934432378,1.0
Sodio_quartile1,0.043341237230317985,1.0
Linea1Etoposido,0.042829872448802785,1.0
Traqueostomía,0.042321878812785305,1.0
GOT_std,0.041926742833675576,1.0
Cardiopatía,0.041559344183438686,1.0
Linfocitos_quartile3,0.04113665970592084,1.0
LDH_std,0.040067904772864864,1.0
Creatinina_sum,0.03974957108486635,1.0
Calcio_quartile3,0.039739607685088836,1.0
Albumina_min,0.03922737806219838,1.0
CAurinario,0.03873263003407894,1.0
Potasio_quartile1,0.03871239299510203,1.0
PrótesisArticular,0.0375671598569869,1.0
Urea_iqr,0.03724276159441716,1.0
Bevacizumab,0.03719483743948943,1.0
Fosfatasa Alcalina_median,0.03687070308707693,1.0
Glucosa_iqr,0.03637840115954902,1.0
CADigestivo,0.03593363604306037,1.0
GPT_min,0.035573954605840515,1.0
Plaquetas_quartile1,0.03548719450264025,1.0
GOT_median,0.035240151419432326,1.0
LDH_iqr,0.034753346974832275,1.0
LDH_max,0.03469123703756735,1.0
Plaquetas_max,0.034621670657130774,1.0
Fosfatasa Alcalina_quartile3,0.03457758946558018,1.0
