index,feature,importance
36,MaxAbsPartialCharge,0.016748183272465494
42,MinPartialCharge,0.016242878037302733
140,fr_aniline,0.01392785558506735
182,fr_priamide,0.012067169468030488
69,PEOE_VSA2,0.011720237193913114
128,fr_NH2,0.011476963652278122
121,fr_C_O,0.011233349122267752
114,fr_ArN,0.01106917471842735
89,SlogP_VSA10,0.010483879210233991
75,PEOE_VSA8,0.009971258068215515
163,fr_ketone_Topliss,0.009752921891605688
127,fr_NH1,0.009463165701333332
0,BalabanJ,0.009342306452231
156,fr_hdrzine,0.009198213074984163
46,NHOHCount,0.00904240315654255
14,EState_VSA1,0.008618771642008147
77,RingCount,0.008381455838324834
55,NumHDonors,0.008349952071538267
73,PEOE_VSA6,0.00830881726092966
53,NumAromaticRings,0.008267756642056975
34,LabuteASA,0.008263342846188194
94,SlogP_VSA4,0.008071802735130149
76,PEOE_VSA9,0.008066357685220344
96,SlogP_VSA6,0.008060953909775372
95,SlogP_VSA5,0.00805559263371473
17,EState_VSA2,0.008026853220723785
39,MinAbsEStateIndex,0.00799392090569737
147,fr_bicyclic,0.007964638497152466
15,EState_VSA10,0.007963934755125609
138,fr_amide,0.007951170494394443
50,NumAliphaticRings,0.007907384841805346
84,SMR_VSA6,0.007713025884286628
122,fr_C_O_noCOO,0.007669253337077307
24,EState_VSA9,0.007645890342221488
74,PEOE_VSA7,0.007467727895301251
81,SMR_VSA3,0.007394377600253563
82,SMR_VSA4,0.00737854023952191
85,SMR_VSA7,0.007347716613051829
20,EState_VSA5,0.007308098845432
100,TPSA,0.007304395409971021
12,Chi4n,0.007292505623460532
31,Kappa1,0.007242619343641422
83,SMR_VSA5,0.007231585164981601
92,SlogP_VSA2,0.007224476689000965
23,EState_VSA8,0.007180290973996046
19,EState_VSA4,0.00716550625307927
98,SlogP_VSA8,0.007161494174558343
27,HallKierAlpha,0.0071566612243986446
10,Chi3n,0.007123850727247849
93,SlogP_VSA3,0.007123329979376287
78,SMR_VSA1,0.007120001664453921
79,SMR_VSA10,0.00711406531784432
113,fr_Al_OH_noTert,0.007105168988483043
21,EState_VSA6,0.007098332543549851
30,Ipc,0.00709731198657089
40,MinAbsPartialCharge,0.007090962091655367
58,NumRotatableBonds,0.007075768596549725
112,fr_Al_OH,0.007046661774483427
32,Kappa2,0.007024833745044546
37,MaxEStateIndex,0.007017975059517107
35,MaxAbsEStateIndex,0.007005546731118232
13,Chi4v,0.006964048165193939
51,NumAromaticCarbocycles,0.006940511648242156
63,PEOE_VSA1,0.0069362055954618525
38,MaxPartialCharge,0.006922329220082987
48,NumAliphaticCarbocycles,0.006895977911967267
7,Chi1v,0.006848199975132622
145,fr_benzene,0.006818871370952807
41,MinEStateIndex,0.0067767838844166525
68,PEOE_VSA14,0.006751533774973568
26,FractionCSP3,0.0067497772730063695
61,NumSaturatedRings,0.006744579789523124
18,EState_VSA3,0.006686216978458573
1,BertzCT,0.006628219109483586
22,EState_VSA7,0.00660299569106991
88,SlogP_VSA1,0.006600423736202974
166,fr_methoxy,0.006575767974250992
66,PEOE_VSA12,0.006563120682366626
43,MolLogP,0.0065304951745612915
175,fr_para_hydroxylation,0.00648713209267036
64,PEOE_VSA10,0.0064809989436762725
126,fr_NH0,0.006378555092261991
28,HeavyAtomCount,0.006351552539624946
4,Chi0v,0.006256723971575664
47,NOCount,0.006206369057390469
11,Chi3v,0.006200983959799724
110,VSA_EState9,0.006172690415505943
33,Kappa3,0.006166758044055952
44,MolMR,0.006160579604834158
9,Chi2v,0.006146567339288889
5,Chi1,0.006143880475219252
6,Chi1n,0.006113070215170623
62,NumValenceElectrons,0.0060863193433193154
3,Chi0n,0.0060762601658840894
25,ExactMolWt,0.005980250024467318
56,NumHeteroatoms,0.005933136871659876
59,NumSaturatedCarbocycles,0.0059260263572603
116,fr_Ar_N,0.005922125653959009
8,Chi2n,0.00588513820404093
29,HeavyAtomMolWt,0.005878880842315328
65,PEOE_VSA11,0.005868049621395496
91,SlogP_VSA12,0.005816234316906956
2,Chi0,0.0057991590474239536
70,PEOE_VSA3,0.0057841310412931665
54,NumHAcceptors,0.0057721896675212514
52,NumAromaticHeterocycles,0.005736267135138337
49,NumAliphaticHeterocycles,0.005724817943143876
87,SMR_VSA9,0.005693206076351192
45,MolWt,0.005656672778519697
111,fr_Al_COO,0.005646433958633983
152,fr_ether,0.005596266484411715
102,VSA_EState10,0.0052402110954754295
109,VSA_EState8,0.005174081406397801
60,NumSaturatedHeterocycles,0.005085470728616842
71,PEOE_VSA4,0.005080746858496612
187,fr_sulfonamd,0.005049066377453771
119,fr_COO,0.0050343747484975524
155,fr_halogen,0.005000951942894411
176,fr_phenol,0.004924761726917691
118,fr_Ar_OH,0.004911808822389751
130,fr_Ndealkylation1,0.004894109166042459
120,fr_COO2,0.004893354747801169
151,fr_ester,0.00484706980933643
67,PEOE_VSA13,0.0047643839486637175
90,SlogP_VSA11,0.004658840158796894
141,fr_aryl_methyl,0.0046576328716412575
162,fr_ketone,0.004464634442436542
177,fr_phenol_noOrthoHbond,0.004266456607985721
137,fr_allylic_oxid,0.004254642765190878
184,fr_pyridine,0.004000086374528563
125,fr_Imine,0.0038287264356331326
131,fr_Ndealkylation2,0.0037935550891435694
97,SlogP_VSA7,0.0036076415418356913
132,fr_Nhpyrrole,0.0035586677400602728
117,fr_Ar_NH,0.0035287355976358395
180,fr_piperdine,0.0034327990090666687
181,fr_piperzine,0.003187046906516455
72,PEOE_VSA5,0.003123305646316606
158,fr_imidazole,0.002864682155196951
195,fr_urea,0.002697481798112986
194,fr_unbrch_alkane,0.002666112379804565
136,fr_alkyl_halide,0.0025870761424350297
168,fr_nitrile,0.0025526449103607093
159,fr_imide,0.0025368059842758553
165,fr_lactone,0.0021645831493065726
124,fr_HOCCN,0.0021422699249795682
164,fr_lactam,0.0020275598331031433
80,SMR_VSA2,0.001942332930461101
154,fr_guanido,0.0017750020858011547
188,fr_sulfone,0.0017472782062911035
134,fr_aldehyde,0.001580222949079338
191,fr_thiazole,0.001551550172277065
186,fr_sulfide,0.0015309079584108376
193,fr_thiophene,0.0014936168305425342
133,fr_SH,0.0014402352940738792
170,fr_nitro_arom,0.0013908535444011002
143,fr_azo,0.0013790528735727183
169,fr_nitro,0.0013240032654879934
129,fr_N_O,0.0011556203407770175
185,fr_quatN,0.0009507912658725459
179,fr_phos_ester,0.0007773746452909701
115,fr_Ar_COO,0.0007710796568752426
178,fr_phos_acid,0.000753872809754389
135,fr_alkyl_carbamate,0.000647668686675422
146,fr_benzodiazepine,0.0005993557238947559
171,fr_nitro_arom_nonortho,0.0005836231427538545
153,fr_furan,0.0005768148176269783
16,EState_VSA11,0.0004899132352944976
139,fr_amidine,0.000481553659167871
174,fr_oxime,0.00039459225227504794
167,fr_morpholine,0.0002533653465201621
149,fr_dihydropyridine,0.00010856228898596182
190,fr_tetrazole,0.00010670650575044814
123,fr_C_S,5.4381439404968764e-05
150,fr_epoxide,4.48152304325109e-05
189,fr_term_acetylene,3.989625379471959e-05
157,fr_hdrzone,2.7938927863028126e-05
172,fr_nitroso,1.5018625582323112e-05
173,fr_oxazole,5.495546781261087e-06
99,SlogP_VSA9,0.0
142,fr_azide,0.0
144,fr_barbitur,0.0
192,fr_thiocyan,0.0
148,fr_diazo,0.0
57,NumRadicalElectrons,0.0
183,fr_prisulfonamd,0.0
107,VSA_EState6,0.0
101,VSA_EState1,0.0
103,VSA_EState2,0.0
160,fr_isocyan,0.0
161,fr_isothiocyan,0.0
104,VSA_EState3,0.0
105,VSA_EState4,0.0
106,VSA_EState5,0.0
108,VSA_EState7,0.0
86,SMR_VSA8,0.0
