feature,importance,C_value
HONG.1,1.773975586527073,1.0
TNMIV,0.18876588858143112,1.0
Adenoescamoso,0.14813906878915142,1.0
TNMCOD,0.14051572733665962,1.0
Linfocitos_median,0.13024352215311177,1.0
Sodio_median,0.1233883138781411,1.0
Linfocitos_sum,0.12024220852201435,1.0
Vinorelbina,0.10501148990025122,1.0
GGT_median,0.09928521552379749,1.0
Sodio_min,0.09909246847973086,1.0
Adenocarcinoma,0.0980236113124689,1.0
Fosfatasa Alcalina_sum,0.09613085407423129,1.0
EnfDigest,0.09176029156566518,1.0
Hemoglobina_max,0.09079176596995829,1.0
GGT_std,0.09040361467309747,1.0
GOT_std,0.0848953046799677,1.0
Linea1Vinorelbina,0.0844615025147493,1.0
QTprevia,0.08389963448689172,1.0
Hepatopatía,0.08348150995106941,1.0
GPT_min,0.0832212753397095,1.0
GGT_min,0.08247883315432258,1.0
FRA,0.08169271406503677,1.0
PulmonarIntersticial,0.08036217991123425,1.0
NºLineasVO,0.07880788404032081,1.0
Radioterapia,0.07784211074079153,1.0
Linfocitos_min,0.07657530988679177,1.0
missingindicator_GPT_initial,0.07432402337000973,1.0
Hemoglobina_std,0.07411377664832634,1.0
TEP,0.07371801682056747,1.0
Cisplatino,0.07156501946847146,1.0
Leucocitos_quartile3,0.06918811654767748,1.0
Bilirrubina total_homogeneous,0.06677487076585564,1.0
Plaquetas_std,0.06666431139625434,1.0
Fosfatasa Alcalina_skewness,0.06565701733528245,1.0
Pembrolizumab,0.05937277145467092,1.0
ERC,0.05920197416537302,1.0
NºLineas,0.05810612326937843,1.0
Neutrófilos_sum,0.057697766701747984,1.0
Linea1Cisplatino,0.056050154954454624,1.0
Plaquetas_skewness,0.055808240597954015,1.0
Trasplante,0.055510194609165134,1.0
Neoplasia,0.05426348309491147,1.0
TTPa (s)_kurtosis,0.053693619101346075,1.0
Linfocitos_quartile1,0.05347408859093331,1.0
GPT_skewness,0.05301455793970224,1.0
Durvalumab,0.05298705019794074,1.0
Nivolumab,0.05293293439825845,1.0
CelPeq,0.05247976365626874,1.0
Calcio_max,0.05182436308054787,1.0
Leucocitos_iqr,0.05161656433658149,1.0
Cardiopatía,0.050248557979205286,1.0
Fosfatasa Alcalina_kurtosis,0.049727012891271634,1.0
HistOtros,0.049263194194433146,1.0
Fosfatasa Alcalina_quartile3,0.049162752000596034,1.0
Potasio_homogeneous,0.04907302871285523,1.0
Bilirrubina total_median,0.048420329493792054,1.0
Urea_median,0.04820851050548015,1.0
Pemetrexed,0.04784961659165707,1.0
Carboplatino,0.04784961659165707,1.0
Leucocitos_sum,0.047548294477074635,1.0
Potasio_kurtosis,0.04748787432545934,1.0
GGT_kurtosis,0.04731906454208961,1.0
Hemoglobina_quartile1,0.04617966518614864,1.0
Plaquetas_iqr,0.04599896273909238,1.0
CAneuroendocrino,0.045668736318628285,1.0
Sodio_sum,0.04543976746623981,1.0
Glucosa_sum,0.04514494844099699,1.0
Fosfatasa Alcalina_iqr,0.04425494235191485,1.0
Urea_max,0.0441969338565235,1.0
Linfocitos_initial,0.04409558134062397,1.0
Paclitaxel,0.04360739196186416,1.0
Leucocitos_std,0.04311487707029735,1.0
Plaquetas_kurtosis,0.04291902841166864,1.0
GPT_std,0.042845289217088675,1.0
LDH_skewness,0.042513229308949955,1.0
Creatinina_sum,0.04245579498748165,1.0
Docetaxel,0.04210813092208532,1.0
Neutrófilos_median,0.042099542229779865,1.0
Atezolumab,0.04168189116704078,1.0
Albumina_quartile3,0.04168137694420809,1.0
Linea1Atezo,0.04145011998093758,1.0
GPT_quartile1,0.0413985530828654,1.0
Alcohol,0.041013579668278136,1.0
Glucosa_std,0.04100355101256403,1.0
LDH_sum,0.0400493483832032,1.0
Osimertinib,0.03975435218269309,1.0
Potasio_max,0.03960480770874132,1.0
TTPa (s)_std,0.03924575805559339,1.0
Creatinina_min,0.039035014804567406,1.0
LDH_homogeneous,0.039031813904577356,1.0
LDH_median,0.03893075071128066,1.0
Calcio_std,0.03888343563006299,1.0
Hemoglobina_initial,0.03880981493027382,1.0
Albumina_sum,0.03834466705186112,1.0
Neutrófilos_quartile1,0.03833368324986292,1.0
Crizotinib,0.037249963159313774,1.0
Urea_min,0.03699923813339729,1.0
Sodio_quartile3,0.03693349448813712,1.0
Plaquetas_median,0.036924649856014805,1.0
Calcio_homogeneous,0.03687087300544337,1.0
Bilirrubina total_initial,0.03673450882236614,1.0
CAORL,0.03666568517535115,1.0
GOT_min,0.036579225097203356,1.0
MelanomaPiel,0.03649360119043045,1.0
Sodio_max,0.0364697116499299,1.0
Glucosa_iqr,0.036468396972900656,1.0
Potasio_skewness,0.03627071801817168,1.0
Linea1Gemcitabina,0.0362054473346812,1.0
NeoHEM,0.03589088192873526,1.0
GPT_sum,0.03576376557355636,1.0
Leucocitos_mean,0.035571278105610095,1.0
Calcio_min,0.03535881917524378,1.0
Albumina_initial,0.03503474545413345,1.0
GPT_kurtosis,0.03493434343615226,1.0
TP (s)_min,0.03468539693161687,1.0
LDH_min,0.034254643489141215,1.0
Creatinina_iqr,0.03418675136795116,1.0
TTPa (s)_initial,0.034148710682391746,1.0
Neutrófilos_min,0.034034922747160655,1.0
GOT_mean,0.03390482868804843,1.0
GPT_mean,0.03388424635662535,1.0
missingindicator_Urea_initial,0.03360460758005419,1.0
missingindicator_TP (s)_initial,0.0335363081250675,1.0
missingindicator_TTPa (s)_initial,0.03345510192351528,1.0
Neutrófilos_skewness,0.03335320394010531,1.0
Linea1Pembro,0.032960108021841045,1.0
Gemcitabina,0.03275937868277449,1.0
GGT_quartile3,0.03250371215932646,1.0
missingindicator_Albumina_initial,0.032137196950028445,1.0
Hemoglobina_kurtosis,0.0319894886221828,1.0
