feature,importance,C_value
HONG.1,1.801080357631962,1.0
Adenoescamoso,0.18939424231047516,1.0
TNMIV,0.15468376938925005,1.0
Linfocitos_median,0.14995365077608774,1.0
TNMCOD,0.1301151903604559,1.0
Linfocitos_sum,0.12077439169889168,1.0
Sodio_min,0.1019929200871742,1.0
GGT_std,0.08486630982873965,1.0
Neutrófilos_min,0.08299227554995466,1.0
Hemoglobina_std,0.08213182623520078,1.0
QTprevia,0.08194305954073408,1.0
Vinorelbina,0.08114515284139373,1.0
Calcio_std,0.0791722037873093,1.0
Radioterapia,0.0781463308423462,1.0
Adenocarcinoma,0.07718303955117314,1.0
Albumina_initial,0.07487625679453595,1.0
Linfocitos_min,0.07294583407862136,1.0
HistOtros,0.07209143063569387,1.0
Albumina_homogeneous,0.07195985646421559,1.0
Cisplatino,0.07190968322373482,1.0
Sodio_median,0.07100466184081755,1.0
Hemoglobina_initial,0.06966027462903006,1.0
TTPa (s)_kurtosis,0.06907157434289247,1.0
Cardiopatía,0.06665634409456174,1.0
Pembrolizumab,0.06594667797035296,1.0
missingindicator_GPT_initial,0.06529662050259767,1.0
Calcio_max,0.0647793513288401,1.0
CAurinario,0.0643553261143212,1.0
Bilirrubina total_median,0.06408621194510411,1.0
PulmonarIntersticial,0.06311833387501416,1.0
GGT_min,0.06216263012238111,1.0
GGT_kurtosis,0.062055466987399145,1.0
Leucocitos_std,0.061310372582293174,1.0
Albumina_max,0.06119498665390693,1.0
GGT_median,0.060050045570650905,1.0
Neoplasia,0.05979442692915365,1.0
Atezolumab,0.0593846937007874,1.0
Fosfatasa Alcalina_sum,0.058026917186952305,1.0
Fosfatasa Alcalina_skewness,0.057175510656981336,1.0
Creatinina_skewness,0.05696652537372849,1.0
Bilirrubina total_homogeneous,0.05682012129714603,1.0
GPT_kurtosis,0.05672481412858715,1.0
NºLineasVO,0.05619509624675089,1.0
Creatinina_sum,0.05508561667204427,1.0
Plaquetas_std,0.054913306184080156,1.0
LDH_median,0.05485294008404422,1.0
Linea1Etoposido,0.05448551671119494,1.0
Leucocitos_quartile3,0.05347100429766835,1.0
Linfocitos_quartile1,0.05253001179828699,1.0
TEP,0.05224141659610668,1.0
Urea_median,0.05181799739975207,1.0
OtrosFarmacos,0.05175237477548491,1.0
Bilirrubina total_max,0.05140431118520962,1.0
Fosfatasa Alcalina_kurtosis,0.05058960387099211,1.0
Leucocitos_initial,0.049741406458319704,1.0
Linea1Vinorelbina,0.04973949749843374,1.0
Linfocitos_std,0.04964450758524222,1.0
GPT_median,0.0491070463437414,1.0
Etoposido,0.04840293142357479,1.0
missingindicator_Fosfatasa Alcalina_initial,0.048232792542047764,1.0
Neutrófilos_std,0.04816499198502499,1.0
Plaquetas_iqr,0.04777691662539,1.0
Linea1Pacli,0.047770398829944355,1.0
LDH_sum,0.04775783872592443,1.0
Hepatopatía,0.0475819945204534,1.0
EnfDigest,0.04749284265943568,1.0
Linfocitos_kurtosis,0.04706993798883466,1.0
Hemoglobina_iqr,0.04697870558486939,1.0
GOT_quartile1,0.046403600404678266,1.0
Calcio_median,0.04587647910169358,1.0
Creatinina_kurtosis,0.045610451749047966,1.0
Creatinina_iqr,0.04549372867725179,1.0
Bevacizumab,0.045422132475328544,1.0
Glucosa_max,0.04492243643812986,1.0
Hemoglobina_max,0.044322944912534905,1.0
Fosfatasa Alcalina_quartile3,0.04418441112282634,1.0
GOT_rms,0.043882981289449854,1.0
GPT_mean,0.04376416969187745,1.0
Plaquetas_max,0.04314686421684157,1.0
Sodio_sum,0.04302772824975647,1.0
Potasio_homogeneous,0.04301485722157939,1.0
Linea1Beva,0.042972282415250786,1.0
Glucosa_sum,0.04295406004165966,1.0
GPT_min,0.04287880040670769,1.0
CelPeq,0.042575522919688386,1.0
Plaquetas_min,0.041895411577479114,1.0
Plaquetas_median,0.04179462932185781,1.0
missingindicator_Bilirrubina total_initial,0.04167631336229821,1.0
NºLineas,0.04123499990928434,1.0
Calcio_min,0.04088867604890702,1.0
Neutrófilos_sum,0.040476350896600996,1.0
LDH_skewness,0.03963154603100354,1.0
Alcohol,0.03960261650005594,1.0
Sodio_iqr,0.03954649077969698,1.0
Albumina_kurtosis,0.038914512686111936,1.0
missingindicator_TP (s)_initial,0.038476527914092395,1.0
Neutrófilos_quartile1,0.038469978021670265,1.0
missingindicator_TTPa (s)_initial,0.038400720764035126,1.0
TP (s)_std,0.03836525476071057,1.0
MelanomaPiel,0.0382723371755869,1.0
GPT_rms,0.0382629539609461,1.0
GGT_sum,0.038070472256116886,1.0
GPT_homogeneous,0.037906432518496784,1.0
Potasio_quartile1,0.03788201546377558,1.0
LDH_homogeneous,0.037806497112454485,1.0
Neutrófilos_skewness,0.03765693625457436,1.0
Linea1Cisplatino,0.037641947323020494,1.0
CAORL,0.03734704896342518,1.0
InjertoCV,0.03672640602823991,1.0
TP (s)_sum,0.036203124547410315,1.0
Bilirrubina total_mean,0.036161289167505634,1.0
LDH_mean,0.036149940161149065,1.0
Hemoglobina_min,0.03601984521922744,1.0
Urea_sum,0.03588962271077195,1.0
TP (s)_min,0.035688791294154296,1.0
ERC,0.03539304932493535,1.0
Fosfatasa Alcalina_mean,0.035151307473735086,1.0
Nivolumab,0.03494942634915023,1.0
GOT_min,0.03493569343458149,1.0
Sodio_std,0.03475632152710713,1.0
Sodio_quartile3,0.034445782026435647,1.0
LDH_min,0.034322341242763205,1.0
Neutrófilos_initial,0.03408093849489225,1.0
Linea1Atezo,0.03403705665579979,1.0
Glucosa_kurtosis,0.033964196128291546,1.0
TTPa (s)_min,0.033695938027259696,1.0
Hemoglobina_kurtosis,0.03369579431389972,1.0
Bilirrubina total_std,0.03330557800973967,1.0
Calcio_homogeneous,0.032978637826498895,1.0
Leucocitos_sum,0.03285401748608383,1.0
Carboplatino,0.03279755306735862,1.0
Pemetrexed,0.03279755306735862,1.0
Gemcitabina,0.03243264208548894,1.0
missingindicator_Calcio_initial,0.0314622239646061,1.0
TTPa (s)_quartile3,0.03145955180448526,1.0
GOT_std,0.03136596748523454,1.0
Glucosa_quartile3,0.03129270595863738,1.0
Bilirrubina total_quartile1,0.031171029833588187,1.0
NeoHEM,0.030741526439993103,1.0
TTPa (s)_std,0.030708090294845294,1.0
Plaquetas_skewness,0.030562655017443742,1.0
Hemoglobina_median,0.03025131778184154,1.0
Urea_max,0.030039432820996973,1.0
GGT_homogeneous,0.02986678008994298,1.0
Albumina_quartile3,0.029553619178810303,1.0
GGT_quartile3,0.02943671957021229,1.0
LDH_quartile3,0.029110570077879608,1.0
Urea_rms,0.028994532837353613,1.0
Linea1Gemcitabina,0.0287569587409132,1.0
Creatinina_min,0.02840767333045017,1.0
missingindicator_Hemoglobina_initial,0.02822603126097899,1.0
missingindicator_Leucocitos_initial,0.02822603126097899,1.0
missingindicator_Neutrófilos_initial,0.02822603126097899,1.0
QTinmunosupresores,0.028203285772370586,1.0
Bilirrubina total_initial,0.0281368409884881,1.0
Linea1Pemetrexed,0.027234210016170032,1.0
Albumina_median,0.026983206335202868,1.0
Leucocitos_iqr,0.026976969242514512,1.0
GOT_quartile3,0.026933663555486355,1.0
TP (s)_iqr,0.02689988846311401,1.0
Leucocitos_kurtosis,0.0266736621085021,1.0
Gefitinib,0.02633431616242447,1.0
Linea1Pembro,0.02617168665542921,1.0
Erlotinib,0.025371268982739975,1.0
CADigestivo,0.025296526400956636,1.0
TTPa (s)_mean,0.02527460058534348,1.0
Fosfatasa Alcalina_std,0.024949034620509576,1.0
GGT_mean,0.024845557457912913,1.0
Calcio_sum,0.024521000115697505,1.0
Edad,0.024445021191255644,1.0
Leucocitos_mean,0.024310317177927702,1.0
GOT_skewness,0.024011095337174368,1.0
Fosfatasa Alcalina_min,0.024002587458338224,1.0
Fosfatasa Alcalina_max,0.023419173097217864,1.0
Sodio_max,0.023235337726641738,1.0
LDH_max,0.023006530115994163,1.0
EnfNRL,0.022991668953950013,1.0
GGT_skewness,0.022980587559860367,1.0
Urea_mean,0.022824304588622495,1.0
GPT_max,0.022580968834572446,1.0
Fosfatasa Alcalina_median,0.022191372860376136,1.0
TTPa (s)_sum,0.022053770190936593,1.0
Sodio_quartile1,0.02189785872937313,1.0
Creatinina_max,0.021607650088695494,1.0
GGT_initial,0.021298456085164282,1.0
TP (s)_max,0.020936311294186515,1.0
Potasio_skewness,0.020803647162769796,1.0
Albumina_min,0.02077256476512729,1.0
GOT_max,0.020771168159468754,1.0
Fosfatasa Alcalina_iqr,0.020545124025724396,1.0
Bilirrubina total_skewness,0.020291834060400617,1.0
Osimertinib,0.020251746194363623,1.0
Sodio_homogeneous,0.01969091434658983,1.0
GOT_mean,0.019608255720598988,1.0
Neutrófilos_rms,0.019587186118970944,1.0
Glucosa_min,0.01953306288875911,1.0
GPT_iqr,0.01934879068301097,1.0
Linfocitos_iqr,0.019275304259051173,1.0
FRA,0.01923965040449265,1.0
Docetaxel,0.019170361591746857,1.0
GGT_quartile1,0.019107892778753816,1.0
missingindicator_GPT_min,0.01910404519958561,1.0
missingindicator_GPT_iqr,0.01910404519958561,1.0
missingindicator_GPT_skewness,0.01910404519958561,1.0
missingindicator_GPT_max,0.01910404519958561,1.0
missingindicator_GPT_sum,0.01910404519958561,1.0
missingindicator_GPT_kurtosis,0.01910404519958561,1.0
missingindicator_GPT_std,0.01910404519958561,1.0
missingindicator_GPT_rms,0.01910404519958561,1.0
missingindicator_GPT_quartile3,0.01910404519958561,1.0
missingindicator_GPT_mean,0.01910404519958561,1.0
missingindicator_GPT_median,0.01910404519958561,1.0
missingindicator_GPT_quartile1,0.01910404519958561,1.0
Creatinina_median,0.018879149687265742,1.0
Potasio_max,0.01865724953833063,1.0
ValvAórtica,0.01863658672100144,1.0
TP (s)_kurtosis,0.01859161907140705,1.0
Trasplante,0.01851240202385736,1.0
Albumina_sum,0.017994292530323752,1.0
GOT_iqr,0.017994169132377294,1.0
Lorlatinib,0.01778250715112358,1.0
Linfocitos_max,0.01750226233352529,1.0
Plaquetas_quartile3,0.017464545126005673,1.0
Fosfatasa Alcalina_homogeneous,0.017401067217466988,1.0
Plaquetas_kurtosis,0.01738112230265385,1.0
TP (s)_skewness,0.017309239275030246,1.0
Linfocitos_skewness,0.01714787783305772,1.0
GGT_iqr,0.017105239139470863,1.0
Bilirrubina total_rms,0.017062021677886455,1.0
Potasio_median,0.016996561485795286,1.0
Epidermoide,0.016937421545488152,1.0
Calcio_quartile3,0.0169247849964397,1.0
missingindicator_TNMIV,0.016685762865293545,1.0
CAneuroendocrino,0.016562916142884573,1.0
Linfocitos_mean,0.01656081284931633,1.0
EnfCerebroVascular,0.016540368678114613,1.0
CAGenitalFem,0.016476925419000893,1.0
TP (s)_quartile1,0.016428389804358585,1.0
LDH_quartile1,0.016254154831354145,1.0
Sodio_kurtosis,0.01607713268479053,1.0
Creatinina_rms,0.01597751354404616,1.0
Bilirrubina total_sum,0.01594120686656819,1.0
EPOCAsma,0.015558887944069181,1.0
Bilirrubina total_min,0.015413465679775966,1.0
Albumina_quartile1,0.015406956561371447,1.0
Albumina_std,0.015346275826624347,1.0
NºLineasIV,0.014960096337466571,1.0
GGT_max,0.014837867191787462,1.0
Urea_quartile3,0.014809041188960804,1.0
Glucosa_initial,0.01470418824446354,1.0
Alectinib,0.01465650392737243,1.0
GOT_homogeneous,0.014509694614448848,1.0
Plaquetas_initial,0.014443119155625463,1.0
Potasio_kurtosis,0.01443088922348055,1.0
Irinotecan,0.014323312361268211,1.0
LDH_std,0.01431251681155064,1.0
Potasio_rms,0.014069154641306099,1.0
Creatinina_mean,0.013934112382161532,1.0
missingindicator_Fosfatasa Alcalina_skewness,0.013806904849105201,1.0
missingindicator_Fosfatasa Alcalina_rms,0.013806904849105201,1.0
missingindicator_Fosfatasa Alcalina_max,0.013806904849105201,1.0
missingindicator_Fosfatasa Alcalina_mean,0.013806904849105201,1.0
missingindicator_Fosfatasa Alcalina_sum,0.013806904849105201,1.0
missingindicator_Fosfatasa Alcalina_std,0.013806904849105201,1.0
missingindicator_Fosfatasa Alcalina_min,0.013806904849105201,1.0
missingindicator_Fosfatasa Alcalina_iqr,0.013806904849105201,1.0
missingindicator_Fosfatasa Alcalina_quartile1,0.013806904849105201,1.0
missingindicator_Fosfatasa Alcalina_kurtosis,0.013806904849105201,1.0
missingindicator_Fosfatasa Alcalina_median,0.013806904849105201,1.0
missingindicator_Fosfatasa Alcalina_quartile3,0.013806904849105201,1.0
missingindicator_GOT_quartile1,0.013802986998825975,1.0
missingindicator_GOT_rms,0.013802986998825975,1.0
missingindicator_GOT_std,0.013802986998825975,1.0
missingindicator_GOT_median,0.013802986998825975,1.0
missingindicator_GOT_mean,0.013802986998825975,1.0
missingindicator_GOT_max,0.013802986998825975,1.0
missingindicator_GOT_min,0.013802986998825975,1.0
missingindicator_GOT_quartile3,0.013802986998825975,1.0
missingindicator_GOT_iqr,0.013802986998825975,1.0
missingindicator_GOT_kurtosis,0.013802986998825975,1.0
missingindicator_GOT_skewness,0.013802986998825975,1.0
missingindicator_GOT_sum,0.013802986998825975,1.0
PrótesisArticular,0.013799449986797633,1.0
TTPa (s)_initial,0.013713524722325473,1.0
Plaquetas_quartile1,0.013621596861009286,1.0
Calcio_skewness,0.013471575709575967,1.0
Crizotinib,0.013459061363405833,1.0
Plaquetas_homogeneous,0.013239676864792108,1.0
Linfocitos_homogeneous,0.013237184074824986,1.0
Bilirrubina total_iqr,0.013029442100203568,1.0
Leucocitos_skewness,0.01299580802019411,1.0
Linea1Carbo,0.012978041977945762,1.0
Sodio_mean,0.012891837945579264,1.0
Glucosa_iqr,0.012831039124712257,1.0
Hemoglobina_quartile1,0.012782734923217211,1.0
Linfocitos_initial,0.012730326654250558,1.0
missingindicator_GGT_initial,0.01253612186886915,1.0
Sodio_rms,0.012525300213748048,1.0
CAóseo,0.01233586741137439,1.0
LDH_kurtosis,0.012242166356676633,1.0
Mesotelioma,0.012210821445617099,1.0
TP (s)_median,0.01197342696855215,1.0
GPT_skewness,0.01172839933786785,1.0
GGT_rms,0.011669191666208485,1.0
TTPa (s)_quartile1,0.011571645363981526,1.0
Calcio_quartile1,0.011498818546470977,1.0
Calcio_initial,0.011364146555456067,1.0
Potasio_std,0.011351667121836205,1.0
TP (s)_rms,0.011312003554111119,1.0
missingindicator_Urea_initial,0.01122241610829743,1.0
Neutrófilos_iqr,0.011191178917559564,1.0
Neutrófilos_kurtosis,0.011067901441876247,1.0
Hemoglobina_skewness,0.011034259865210257,1.0
Neutrófilos_median,0.010979808313473964,1.0
Bilirrubina total_kurtosis,0.01087247584090536,1.0
Traqueostomía,0.010839215063457669,1.0
missingindicator_GOT_initial,0.010464958237049446,1.0
LDH_rms,0.010106469922442612,1.0
missingindicator_GGT_sum,0.009846193249262407,1.0
missingindicator_GGT_kurtosis,0.009846193249262407,1.0
missingindicator_GGT_rms,0.009846193249262407,1.0
missingindicator_GGT_iqr,0.009846193249262407,1.0
missingindicator_GGT_quartile3,0.009846193249262407,1.0
missingindicator_GGT_quartile1,0.009846193249262407,1.0
missingindicator_GGT_skewness,0.009846193249262407,1.0
missingindicator_GGT_max,0.009846193249262407,1.0
missingindicator_GGT_median,0.009846193249262407,1.0
missingindicator_GGT_mean,0.009846193249262407,1.0
missingindicator_GGT_min,0.009846193249262407,1.0
missingindicator_GGT_std,0.009846193249262407,1.0
GPT_initial,0.009663887896720595,1.0
GPT_sum,0.009595268255409253,1.0
Creatinina_initial,0.009577266144327367,1.0
GOT_initial,0.009507589320796199,1.0
Urea_quartile1,0.009447272373241736,1.0
TTPa (s)_median,0.009432308860406509,1.0
Creatinina_std,0.009347395491442546,1.0
Albumina_iqr,0.009325164341440628,1.0
Linfocitos_quartile3,0.009259337726325768,1.0
missingindicator_Creatinina_initial,0.009242822519298751,1.0
Calcio_iqr,0.00921117743540738,1.0
Paclitaxel,0.009182899154198633,1.0
Sexo,0.00917897623903684,1.0
Potasio_quartile3,0.009101424554288763,1.0
CIsquémica,0.008968861894917697,1.0
Plaquetas_sum,0.008854301388743345,1.0
Urea_min,0.008451781606431587,1.0
LDH_initial,0.008373677537917498,1.0
missingindicator_Glucosa_initial,0.008339045694596205,1.0
Albumina_skewness,0.008261213336782357,1.0
Neutrófilos_max,0.008123841530974655,1.0
TP (s)_quartile3,0.008105177215536155,1.0
Leucocitos_max,0.008101952026574372,1.0
Potasio_mean,0.008079633604969553,1.0
Afatinib,0.007886433012806263,1.0
Durvalumab,0.007834593520632977,1.0
Sodio_skewness,0.007829721077016315,1.0
TP (s)_initial,0.007788189207114729,1.0
GPT_std,0.007783721917559706,1.0
Potasio_iqr,0.007703557231557798,1.0
DosisRT,0.007665237549294436,1.0
Urea_initial,0.00761972023813465,1.0
Leucocitos_quartile1,0.007376161608319486,1.0
missingindicator_Bilirrubina total_quartile3,0.007300126582738264,1.0
missingindicator_Bilirrubina total_rms,0.007300126582738264,1.0
missingindicator_Bilirrubina total_min,0.007300126582738264,1.0
missingindicator_Bilirrubina total_iqr,0.007300126582738264,1.0
missingindicator_Bilirrubina total_max,0.007300126582738264,1.0
missingindicator_Bilirrubina total_mean,0.007300126582738264,1.0
missingindicator_Bilirrubina total_median,0.007300126582738264,1.0
missingindicator_Bilirrubina total_std,0.007300126582738264,1.0
missingindicator_Bilirrubina total_sum,0.007300126582738264,1.0
missingindicator_Bilirrubina total_quartile1,0.007300126582738264,1.0
missingindicator_Bilirrubina total_skewness,0.007300126582738264,1.0
missingindicator_Bilirrubina total_kurtosis,0.007300126582738264,1.0
Hemoglobina_mean,0.007299747030687449,1.0
Urea_kurtosis,0.007252289980090104,1.0
Neutrófilos_mean,0.007131805071680434,1.0
LES,0.007052982290260449,1.0
missingindicator_Linea1Cisplatino,0.006970420808195138,1.0
missingindicator_Linea1Etoposido,0.006970420808195138,1.0
missingindicator_Linea1Beva,0.006970420808195138,1.0
missingindicator_Linea1Pacli,0.006970420808195138,1.0
missingindicator_Linea1Nivo,0.006970420808195138,1.0
missingindicator_Linea1Vinorelbina,0.006970420808195138,1.0
missingindicator_Linea1Gemcitabina,0.006970420808195138,1.0
missingindicator_Linea1Pemetrexed,0.006970420808195138,1.0
missingindicator_Linea1Pembro,0.006970420808195138,1.0
missingindicator_Linea1Atezo,0.006970420808195138,1.0
missingindicator_Linea1Carbo,0.006970420808195138,1.0
TP (s)_homogeneous,0.006781901755061996,1.0
Plaquetas_mean,0.006781648614439941,1.0
AIT,0.006623293686637711,1.0
Urea_std,0.006605663551537855,1.0
GOT_median,0.006599552895349402,1.0
Potasio_sum,0.006562359523883419,1.0
Neutrófilos_quartile3,0.006533278532799928,1.0
Hemoglobina_sum,0.00620089809403884,1.0
TTPa (s)_max,0.006167572432790765,1.0
Urea_skewness,0.006126818703301927,1.0
Fosfatasa Alcalina_quartile1,0.005878436175556353,1.0
Potasio_initial,0.005703075825002433,1.0
TP (s)_mean,0.0056526415820797446,1.0
Albumina_mean,0.005650875335513319,1.0
CAmama,0.005566992002884198,1.0
Creatinina_quartile3,0.005500748675250904,1.0
Glucosa_rms,0.005349053847836297,1.0
Glucosa_median,0.005273036103667342,1.0
Creatinina_quartile1,0.00526290437970932,1.0
Sodio_initial,0.0051515189104534955,1.0
Artropatía,0.005116191779767404,1.0
Hemoglobina_rms,0.005107799381553527,1.0
Hemoglobina_quartile3,0.005064027093876094,1.0
Linea1Nivo,0.004974971437889449,1.0
missingindicator_Albumina_initial,0.004914248215812181,1.0
Glucosa_mean,0.004906568064405044,1.0
GPT_quartile3,0.004764256103774324,1.0
Obesidad,0.004629967862270193,1.0
Glucosa_skewness,0.004547715866965582,1.0
