feature,importance,C_value
HONG.1,1.763436235526122,1.0
TNMIV,0.17068918950756748,1.0
Adenoescamoso,0.16721342004674097,1.0
Linfocitos_sum,0.13860825685496708,1.0
TNMCOD,0.13757801469727243,1.0
Linfocitos_median,0.1305135307531202,1.0
Linfocitos_min,0.11544717499791676,1.0
GGT_kurtosis,0.11225458807350402,1.0
GGT_median,0.09965249075297054,1.0
Radioterapia,0.08884012236208619,1.0
Plaquetas_max,0.08864953424271323,1.0
Plaquetas_median,0.08761901073815283,1.0
CAurinario,0.08563568040252757,1.0
Bilirrubina total_median,0.08540118828783018,1.0
Hemoglobina_max,0.08490117308930621,1.0
Hemoglobina_std,0.0795849730367126,1.0
Sodio_min,0.07891895261837728,1.0
TTPa (s)_kurtosis,0.07876109332739346,1.0
QTinmunosupresores,0.07824969621469882,1.0
Linfocitos_initial,0.07740348602656387,1.0
Vinorelbina,0.07678319968739597,1.0
Sodio_median,0.07662083104566866,1.0
GGT_min,0.07584136663369341,1.0
Creatinina_skewness,0.07526312952487943,1.0
Hemoglobina_initial,0.07471610489972225,1.0
Albumina_homogeneous,0.07360608332171222,1.0
Linea1Cisplatino,0.07359815196148424,1.0
GGT_std,0.07240322801686275,1.0
QTprevia,0.07182856986738106,1.0
Adenocarcinoma,0.07088936362839376,1.0
Leucocitos_kurtosis,0.07071676118779979,1.0
Neutrófilos_initial,0.0674606949407036,1.0
PulmonarIntersticial,0.06666745112475059,1.0
Cisplatino,0.06660491878635273,1.0
missingindicator_TP (s)_initial,0.06590936276055512,1.0
missingindicator_TTPa (s)_initial,0.06583301198068887,1.0
Pembrolizumab,0.06500486670469283,1.0
Calcio_max,0.06356924995617323,1.0
Nivolumab,0.06345053729947472,1.0
Bilirrubina total_min,0.06320745601293506,1.0
Plaquetas_std,0.06169386425047012,1.0
Glucosa_sum,0.060781639002588275,1.0
Urea_std,0.060515136454403304,1.0
HistOtros,0.059897898204826834,1.0
Hemoglobina_median,0.05984735313375609,1.0
CAmama,0.059394342623131896,1.0
Hepatopatía,0.0587777962979361,1.0
GPT_median,0.05830536314031187,1.0
Fosfatasa Alcalina_kurtosis,0.05822079424784655,1.0
Bilirrubina total_sum,0.056660477505622454,1.0
EnfDigest,0.056379301673161505,1.0
Neutrófilos_min,0.055603791490043575,1.0
Neoplasia,0.05465116232587307,1.0
Plaquetas_kurtosis,0.05432858235653144,1.0
